site_code,collection_period,lowest_taxon,biomass,collection_year,collection_qtr,biomass_com,biomass_com_mu_at,biomass_com_me_at,biomass_com_n_at,biomass_com_mu_yr,biomass_com_me_yr,biomass_com_n_at_yr,biomass_com_mu_qt,biomass_com_me_qt,biomass_com_n_qt
PD,2018-03-01,L. auritus,0.31588111092079824,2018,1,0.6495904185361451,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.4002373701654483,0.4350574831055941,4
PD,2018-03-01,L. macrochirus,0.02607446075369842,2018,1,0.6495904185361451,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.4002373701654483,0.4350574831055941,4
PD,2018-03-01,L. megalotis,0.0083627688241947,2018,1,0.6495904185361451,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.4002373701654483,0.4350574831055941,4
PD,2018-03-01,L. cyanellus,0.0973761469940452,2018,1,0.6495904185361451,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.4002373701654483,0.4350574831055941,4
PD,2018-03-01,M. salmoides,0.16124869150855203,2018,1,0.6495904185361451,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.4002373701654483,0.4350574831055941,4
PD,2018-04-01,A. melas,0.08208111515523714,2018,2,0.9550643647412412,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-04-01,F. chrysotus,0.00905949986500527,2018,2,0.9550643647412412,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-04-01,F. notatus,0.01166410912435935,2018,2,0.9550643647412412,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-04-01,G. affinis,0.0026190794137419,2018,2,0.9550643647412412,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-04-01,L. oculatus,0.7797424468329751,2018,2,0.9550643647412412,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-04-01,L. auritus,0.00345226367061823,2018,2,0.9550643647412412,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-04-01,L. macrochirus,0.00597892210845509,2018,2,0.9550643647412412,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-04-01,L. cyanellus,0.05453173059946142,2018,2,0.9550643647412412,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-04-01,L. megalotis,0.00593519797138771,2018,2,0.9550643647412412,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-05-01,F. notatus,0.01405195697584054,2018,2,0.03910378439966,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-05-01,G. affinis,0.00843094267728481,2018,2,0.03910378439966,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-05-01,H. cyanoguttatus,0.0093245252205733,2018,2,0.03910378439966,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-05-01,L. gulosus,0.00729635952596135,2018,2,0.03910378439966,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,L. gulosus,0.01086106049559899,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,A. melas,0.01952265548014898,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,F. chrysotus,0.00520399854797673,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,F. notatus,0.00288635764587553,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,G. affinis,0.01641124726530119,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,H. cyanoguttatus,0.07841879185063044,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,L. auritus,0.3688536063438404,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,L. macrochirus,0.0595716570399595,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,L. cyanellus,0.06523578487762327,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,L. microlophus,0.03683660681936975,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,M. salmoides,0.10144012560165865,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-06-01,P. latipinna,0.00248724151345987,2018,2,0.7677291334814433,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,0.6397278726338328,0.7823716706972149,4
PD,2018-08-01,L. gulosus,0.08053897859652509,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,L. auritus,0.38831276828958833,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,C. carpio,1.3541615085189953,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,A. melas,0.16786639883241225,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,A. natalis,0.00851693628437511,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,F. chrysotus,0.00709398142760759,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,F. notatus,0.01219882592415383,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,G. affinis,0.00766750816896907,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,H. cyanoguttatus,0.20820753127340977,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,L. oculatus,0.6589004653327005,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,L. cyanellus,0.01514832274170919,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,L. macrochirus,0.04579936198090408,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,L. megalotis,0.00237006718856185,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,M. salmoides,0.29139415086824527,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-08-01,P. latipinna,0.01243361548005406,2018,3,3.260610420908211,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,L. gulosus,0.03070642290471155,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,A. natalis,0.00927444398302949,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,F. chrysotus,0.00725933938320731,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,F. notatus,0.00786985098364122,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,G. affinis,0.00178206056944156,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,H. cyanoguttatus,0.27065184414783905,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,L. auritus,0.4646910012158243,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,L. cyanellus,0.04858350030041233,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,L. macrochirus,0.1349353933188576,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,L. megalotis,0.0210660351962637,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,M. salmoides,0.09122233051790168,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2018-09-01,P. latipinna,0.00856690630967411,2018,3,1.096609128830804,1.0053711570070738,0.7938059636987387,15,1.0072636259497234,0.7677291334814433,7,2.561695091549634,3.260610420908211,3
PD,2019-03-01,L. gulosus,0.04383646659151177,2019,1,0.08124409591445989,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.4002373701654483,0.4350574831055941,4
PD,2019-03-01,L. cyanellus,0.00402125612345668,2019,1,0.08124409591445989,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.4002373701654483,0.4350574831055941,4
PD,2019-03-01,L. macrochirus,0.01763931467484826,2019,1,0.08124409591445989,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.4002373701654483,0.4350574831055941,4
PD,2019-03-01,F. grandis,0.00107882459773083,2019,1,0.08124409591445989,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.4002373701654483,0.4350574831055941,4
PD,2019-03-01,F. notatus,0.00937052970633678,2019,1,0.08124409591445989,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.4002373701654483,0.4350574831055941,4
PD,2019-03-01,G. affinis,0.00461818960655805,2019,1,0.08124409591445989,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.4002373701654483,0.4350574831055941,4
PD,2019-03-01,L. auritus,6.795146140175148e-4,2019,1,0.08124409591445989,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.4002373701654483,0.4350574831055941,4
PD,2019-10-01,L. oculatus,0.01057800925682053,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,C. carpio,0.227208466881086,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,L. gulosus,0.06925872592867857,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,L. cyanellus,0.18199277213526543,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,P. latipinna,5.810300583483969e-4,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,L. auritus,0.03431802947758541,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,G. affinis,0.00304590932095151,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,L. macrochirus,0.01677566440347529,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,M. salmoides,0.5869633204009417,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,F. chrysotus,0.00279069688138861,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,F. notatus,2.8760508289140866e-4,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,H. cyanoguttatus,0.05792532560315097,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,L. marginatus,0.02327723209193756,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2019-10-01,L. megalotis,0.01671884228761316,2019,4,1.2317216298101346,1.0053711570070738,0.7938059636987387,15,0.6564828628622972,0.6564828628622972,2,0.80890527731502,0.8117704958726658,4
PD,2020-01-01,L. oculatus,0.2043453468574603,2020,1,0.5879768354606297,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.4002373701654483,0.4350574831055941,4
PD,2020-01-01,C. carpio,0.03916968098781807,2020,1,0.5879768354606297,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.4002373701654483,0.4350574831055941,4
PD,2020-01-01,L. megalotis,0.04584663330549718,2020,1,0.5879768354606297,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.4002373701654483,0.4350574831055941,4
PD,2020-01-01,L. macrochirus,0.02452298444884826,2020,1,0.5879768354606297,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.4002373701654483,0.4350574831055941,4
PD,2020-01-01,P. latipinna,8.987305963255639e-4,2020,1,0.5879768354606297,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.4002373701654483,0.4350574831055941,4
PD,2020-01-01,L. auritus,0.12471012791944792,2020,1,0.5879768354606297,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.4002373701654483,0.4350574831055941,4
PD,2020-01-01,L. cyanellus,0.0970623990576829,2020,1,0.5879768354606297,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.4002373701654483,0.4350574831055941,4
PD,2020-01-01,F. notatus,0.00137338045317998,2020,1,0.5879768354606297,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.4002373701654483,0.4350574831055941,4
PD,2020-01-01,G. affinis,1.7001277718769588e-4,2020,1,0.5879768354606297,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.4002373701654483,0.4350574831055941,4
PD,2020-01-01,H. cyanoguttatus,0.03792669783002866,2020,1,0.5879768354606297,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.4002373701654483,0.4350574831055941,4
PD,2020-01-01,L. microlophus,0.01195084122715321,2020,1,0.5879768354606297,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.4002373701654483,0.4350574831055941,4
PD,2020-06-01,C. carpio,0.3600573986899073,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-06-01,L. cyanellus,0.14522094300182195,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-06-01,H. cyanoguttatus,0.01886155018863945,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-06-01,M. salmoides,0.06117133839215719,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-06-01,L. gulosus,0.05451210277644352,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-06-01,L. macrochirus,0.10283878392655132,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-06-01,G. affinis,0.00256505926085118,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-06-01,P. latipinna,0.00353652910873396,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-06-01,F. chrysotus,0.00293103684491956,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-06-01,F. grandis,0.00116915884960973,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-06-01,L. auritus,0.04375759314733661,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-06-01,F. notatus,3.9271372601466553e-4,2020,2,0.7970142079129865,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,0.6397278726338328,0.7823716706972149,4
PD,2020-09-01,H. cyanoguttatus,0.7525618809575668,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PD,2020-09-01,L. megalotis,0.02532337862702182,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PD,2020-09-01,M. salmoides,0.20693501728131944,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PD,2020-09-01,L. macrochirus,0.7456926194263689,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PD,2020-09-01,G. affinis,0.00210317023469972,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PD,2020-09-01,L. cyanellus,0.3674644975114122,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PD,2020-09-01,L. auritus,0.9449662231917316,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PD,2020-09-01,F. chrysotus,0.00930034359478051,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PD,2020-09-01,L. gulosus,0.227227568787934,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PD,2020-09-01,L. microlophus,0.03845396378036891,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PD,2020-09-01,F. notatus,0.00407663654576357,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PD,2020-09-01,P. latipinna,0.00376042497091949,2020,3,3.327865724909887,1.0053711570070738,0.7938059636987387,15,1.570952256094501,0.7970142079129865,3,2.561695091549634,3.260610420908211,3
PL,2017-10-01,L. gulosus,0.00279842052760392,2017,4,0.4252702604160671,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-10-01,A. natalis,0.16058104835957704,2017,4,0.4252702604160671,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-10-01,C. lutrensis,0.00648039464480079,2017,4,0.4252702604160671,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-10-01,G. affinis,0.0053015615324193,2017,4,0.4252702604160671,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-10-01,L. oculatus,0.1473355313834406,2017,4,0.4252702604160671,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-10-01,L. macrochirus,5.560383840398831e-4,2017,4,0.4252702604160671,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-10-01,L. megalotis,0.05085736046208578,2017,4,0.4252702604160671,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-10-01,M. salmoides,0.05135990512209976,2017,4,0.4252702604160671,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,L. gulosus,0.05492777718930566,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,L. megalotis,1.3024894248960754,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,T. maculatus,0.00363235300485853,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,A. natalis,0.4734204616518891,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,A. rostrata,0.11227503226994771,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,P. crocro,0.01335542935366966,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,C. lutrensis,0.06222590237271148,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,G. affinis,0.06333509447670821,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,I. punctatus,0.0430965767002927,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,L. cyanellus,0.11205729881308724,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,L. macrochirus,0.06752226123680113,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,A. monticola,0.01062210090629356,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-11-01,P. latipinna,0.0106950451188215,2017,4,2.329654757990462,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-12-01,L. gulosus,0.01693676765182856,2017,4,0.6419587877926789,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-12-01,C. lutrensis,0.03368351247824559,2017,4,0.6419587877926789,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-12-01,A. natalis,0.1360392211427923,2017,4,0.6419587877926789,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-12-01,G. affinis,0.01716588718193613,2017,4,0.6419587877926789,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-12-01,I. punctatus,0.04297531608156433,2017,4,0.6419587877926789,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
PL,2017-12-01,L. macrochirus,0.01287759887911265,2017,4,0.6419587877926789,1.720964460965439,1.2450370353186364,16,1.1322946020664026,0.6419587877926789,3,1.3463328124608966,1.2230444998877488,6
