site_code,collection_period,year,qtr,month,day,nday,year_week,year_month,annualrain,density,biomass,richness,shannon,simpson,centroid_dist,canopy,d_oxygen,depth_mx,doc,ln_flood_duration,ln_flood_total_days,ln_lf_days,ln_lf_min,ln_nitrate,ln_turbidity,ln_wk4_iqr,ln_wk4_max,ln_wk4_max_to_annual_med,ln_wk4_max_to_wk4_med,ln_wk4_max_to_wk4_med_30mu,ln_wk4_med,ln_wk4_min,ln_wk4_min_to_annual_med,ph,sand,silt,sqrt_ammonia,sqrt_bluegreen_cyano,sqrt_conductivity,sqrt_diatoms,sqrt_gravel,sqrt_green_algae,sqrt_lf_drought_duration,sqrt_phosphate,sqrt_q_med_yr,sqrt_q_q25_yr,sqrt_rain,sqrt_wk4_75q_30mu,sqrt_wk4_med_30mu,sqrt_wk4_min_to_wk4_med_30mu,temperature,total_algae,width,wk4_max_30mu,wk4_min_to_wk4_med
MR,2017-12-01,2017,4,12,1,335,2017 W48,2017 Dec,72.85028986,0.6545454545454544,0.14963017455296768,13,5.302379723794256,4.359850681739094,0.32609080978742083,0.331081081,71.475,0.46,3.835,0.8553332238032111,1.0986122886681098,2.4133956580466154,4.876013901923719,-4.6540978596115155,2.5225064105778343,5.161533811371005,5.861153506436568,0.886497068395378,0.7641582162031344,-0.7806462117798862,5.0969952902334335,4.876013901923719,-0.09864253611747048,7.81,0.7,0.1625,-2.695627681103653,-1.396344696973392,6.6391893237225865,-0.6348782724359695,-2.436116485618568,0.20701416938432612,0,-2.8134107167600364,4.9746564380411895,4.031591672561977,9.220712085791735,7.656447953352795,6.641799718216454,-1.765785816292735,21.325,2.3957037999028774,6.6,27964.32348643548,0.8017316017316019
MR,2018-02-01,2018,1,2,1,32,2018 W05,2018 Feb,72.85028986,1.4031413612565442,0.7841925818370749,14,4.711141993342172,3.471130986986271,0.180304490961441,0.554054054,81.5,0.4525,4.113297872340426,0.8733538952746851,1.0986122886681098,2.183693445014468,4.849754187340164,-3.4900285953687713,1.6582280766035324,2.857324022649959,5.1647753052951755,-0.7281268994559721,0.09765921494547608,-1.3427606753125203,5.0671160903497,4.849754187340164,-1.0431480174109844,7.92,0.8,0.1125,-1.3862943611198906,-1.7573580425107227,7.436911859432851,-0.8324092478934529,-2.5902671654458267,-2.353878387381596,0,-1.8971199848858813,5.892902204751148,4.871684890834134,9.745230321668483,7.268367604427376,6.507535980607696,-1.657781793267533,17.175,9.321955908137845,5.73,15892.055632741934,0.8046387154326494
MR,2018-03-01,2018,1,3,1,60,2018 W09,2018 Mar,72.85028986,0.11737451737451732,0.06553418178112032,9,5.222941921503354,3.749132218365414,0.1910570006212088,0.422297297,92.5,0.5275,3.995,0.9465628731275479,1.0986122886681098,2.0688423384983947,4.7761577677596225,-3.640089289944505,1.1939224684724346,4.354148441121216,5.6852628399729035,-0.2076393647782444,0.8103294351829385,-0.9224133893012252,4.874933404789965,4.7761577677596225,-1.1167444369915251,8.205,0.425,0.25,-1.396344696973392,-1.0427046567298135,7.455153882978968,-0.04082199452025516,-2.5902671654458267,-1.0569906139772902,0,-2.3025850929940455,5.892902204751148,4.871684890834134,10.55635646632197,7.52200437311222,6.607676229274129,-1.831518461514506,23.225,2.2061285944387388,6.475,20523.04808854839,0.905945945945946
MR,2018-04-01,2018,2,4,1,91,2018 W13,2018 Apr,72.85028986,0.08452830188679242,0.7306225400436867,6,5.311159426190808,4.790551181102362,0.49162177874354,0.63513513525,65.7,0.465,3.9986363636363635,0.9143099668007623,1.0986122886681098,1.9539912319823212,4.802072056525093,-2.7927914295573006,1.4469189829363254,3.232525473118296,6.21702167340536,0.324119468654212,1.2772119666943385,-0.4508097559323446,4.939809706711022,4.802072056525093,-1.0908301482260545,8.225,0.7875,0.08750000000000001,-1.396344696973392,-0.9100601821235188,6.634830447505263,-0.5129111302570121,-3.688879454113936,-4.286716454869556,0,0.25075871834718305,5.892902204751148,4.871684890834134,10.493102644493378,7.863447887944241,6.667831429337705,-1.8657593728126112,23.05,19.467225327077635,6.625,33429.42072962903,0.8713272543059776
MR,2018-06-01,2018,2,6,1,152,2018 W22,2018 Jun,72.85028986,0.048484848484848436,0.04744184109724675,5,4.455659733512511,4,0.5330927259460687,0.756756757,40.175,0.2625,4.426340909090909,0.9880308955477013,1.0986122886681098,1.6094379124341005,1.6827258270039256,-4.199705077879927,1.3825373122421782,3.0457246255202945,3.850274636194028,-2.0426275685571196,0.6403489949929744,-3.322717504039851,3.2099256412010537,1.6827258270039256,-4.2101763777472225,8.04,0.75,0.025,-3.158251203051766,-0.8645287973155655,8.34610826654827,-1.2819343457956478,-1.984131361875511,-2.1099007491645443,0,-2.8134107167600364,5.892902204751148,4.871684890834134,10.367980651079405,8.501955077319957,7.172992140233879,-5.490266313229955,28.525,6.842446879643519,3.5749999999999997,32542.290357,0.2171428571428571
MR,2018-08-01,2018,3,8,1,213,2018 W31,2018 Aug,72.85028986,0.0358956193175109,0.010457195787500964,4,3.3153271337734846,2.8433420365535245,0.395167203689251,0,93.225,0.5975,5.15926923076923,1.0986122886681098,1.0986122886681098,2.0264062303168426,6.521510864173522,-2.624168717121508,1.4170660197866445,7.036079474218347,10.004032183665265,4.111129978914114,2.94944508679093,3.4363010188548775,7.054587096874332,6.521510864173522,0.6286086594223741,8.3075,0.6000000000000001,0.1,-2.059638914383656,-1.7867719277170158,7.500667673746237,-1.458865053954726,-1.203972804325936,-4.382026634673881,0,-3.0470255679415414,5.892902204751148,4.871684890834134,11.187227127832248,8.331127415545945,6.567731164810385,-0.04622030063686325,29,24.522998594319212,7.0575,48031.56163466129,0.5867970660146699
MR,2019-03-01,2019,1,3,1,60,2019 W09,2019 Mar,72.85028986,0.21132075471698109,0.02517736270664609,7,2.7759450021695966,1.9298743413052293,0.27577309552041196,0.18666666666666668,82.66666666666667,0.48,5.129021276595745,0.936426245424844,0.936426245424844,2.0310171966653656,6.383206192796342,-2.5721811230765215,-1.6094379124341005,5.052740281229393,8.292216924203744,3.2065408667102493,1.7439829898894692,1.837670460302787,6.5482339343142755,6.383206192796342,1.2975301353028466,8.16228896103896,0.9,0.1,-2.0080897337838914,-1.4696759700589417,6.977592238570916,-0.19439413802822383,-2.225294608260678,-3.757872325600888,0,-2.816999485717148,5.085676057493496,4.4218666151761665,10.2855993319344,7.601545514187714,6.454546463900958,-0.0713402711046162,21.3,16.319340953385453,7.066666666666666,21286.67132283871,0.8478701825557808
MR,2019-10-01,2019,4,10,1,274,2019 W40,2019 Oct,72.85028986,0.02248995983935742,0.05472744613523442,2,2,2,0.08356762045677064,0.2625,82.175,0.5660000000000001,5.141423076923076,0.8958797346140275,0.8958797346140275,2.10128041070391,3.701131478097392,-2.55185306761409,2.024853351395433,4.117031463498136,6.0647524616778075,0.979076404184312,1.7754458937365312,-0.6825436228181987,4.289306567941276,3.701131478097392,-1.384544579396103,7.7025,0.52,0.37,-2.0812745009964426,-1.647659125254298,8.04478667755419,-1.7287846700666665,-2.23026443141442,-3.5935692743096115,0,-2.59213214943769,5.085676057493496,4.4218666151761665,11.213048404532202,7.89479760472141,6.747296084496006,-3.0461646063986136,29.5,18.61721715775338,8.3,36090.92146112903,0.5553398058252427
MR,2020-01-01,2020,1,1,1,1,2020 W01,2020 Jan,72.85028986,0.061345416521436,0.37596975756145923,8,7.35299368362716,6.726708074534161,0.6794346040951,0.41891891891891897,68.875,0.63,5.3335,0.8553332238032111,0.8553332238032111,2.171543624742454,4.189325301403186,-2.3025850929940455,3.0457122058590116,2.5614786395590157,5.9753458739622225,1.6802309644252,1.4687380303309652,0.5568113494896781,4.506607843631257,4.189325301403186,-0.10578960813383696,7.765,0.7,0.3,-2.504884892503665,-1.5141277326297755,7.808424629953335,-0.1654644397275317,-2.248647743935493,-1.3093333199837622,0,-2.18658141723774,4.2951149095370225,2.997439384360832,10.345574588990315,7.843643782988255,6.759819632516479,-2.475931694088278,21.3,4.034315014352632,7.172499999999999,30538.36168930645,0.728125
MR,2020-06-01,2020,2,6,1,153,2020 W23,2020 Jun,72.85028986,0.10954610635861889,2.5203033988742503,11,9.266573610127304,8.168067226890754,1.635485569245544,0.5337837837837838,48.175,0.69275,8.22244117647059,0.6931471805599453,0.6931471805599453,2.4583996558231744,2.650309853265631,-2.2760718802233497,2.9806186357439426,5.002161187562595,8.519606766399406,4.224491856862382,4.041527006382687,1.3277091463546202,4.478079760016719,2.650309853265631,-1.6448050562713916,7.7575,0.3125,0.4775,-2.0442131400915327,-1.4167535686045991,7.310550158534422,-1.8483298207164496,-1.7867719277170158,-4.605170185988091,0,-2.3388670174045942,4.2951149095370225,2.997439384360832,11.894881703016637,8.064133831255996,7.191897620044785,-4.541587766779155,29.5,26.631106242217157,6.5725750000000005,31768.829300951613,0.16077170418006428
MR,2020-09-01,2020,3,9,1,245,2020 W36,2020 Sep,72.85028986,0.13731442698126012,0.675861641161656,9,4.465896954442689,2.6896345116836424,0.7049830721519325,0.5202702702702703,63.65470779220779,0.34750000000000003,14.63164285714286,0.6931471805599453,1.0986122886681098,2.826984498569832,0.9355114251737044,-2.566579111731226,3.10257997160983,3.5525016607602846,6.244878627908326,1.9497637183713037,3.5553480614894135,0.17853575079694264,2.6895305664189126,0.9355114251737044,-3.3596034843633182,7.871542207792207,0.85,0.15,-1.8449151378857227,-1.5970153924355432,7.814783455701024,-1.2292906123102258,-2.7458956548583586,-2.162823150618887,0,-2.4229961343258513,4.2951149095370225,2.997439384360832,10.751923476915684,7.7001896402158865,6.066342877111384,-5.13083145193768,24.08165584415584,8.739417554043111,6.50575,42795.10925351613,0.17307692307692304
MR,2020-11-01,2020,4,11,1,306,2020 W44,2020 Nov,72.85028986,0.34024822093944257,0.9453995710264497,13,5.522007309437168,3.714500174800008,0.3844477385903948,0.5,62.525,0.6475,11.10357142857143,0,1.3862943611198906,2.8426450959827125,1.3773441774527435,-1.8928139596665927,3.4544221428994533,2.55599917379439,6.806063043616375,2.5109481340793525,4.526816871741576,0.09230579870394524,2.279246171874799,1.3773441774527435,-2.917770732084279,7.705,0.525,0.475,-2.2794744871357375,-1.8643301620628905,8.801619971147346,-1.4271163556401458,-2.2801110748585627,-1.8805906829346708,0,-2.0379834656696265,4.2951149095370225,2.997439384360832,9.207090036005487,8.111356207892756,6.71375724491243,-5.336413067459687,21.7,9.049009362453745,8.111725,41079.80236306452,0.4057971014492754
GC,2017-04-01,2017,2,4,1,91,2017 W13,2017 Apr,84.25101449,0.3647058823529411,0.7742887110641521,7,4.265635031701723,3.5410074403489262,0.7549747032174943,0.5063513515,64.69999999999999,0.375,8.183035714285715,0.6931471805599453,0.6931471805599453,3.0465402545909925,4.358687713554635,-3.036554268,6.547753378283716,7.018997923500332,10.247204291410174,5.940572939811593,4.414682597647935,4.486437564624994,5.83252169376224,4.358687713554635,0.0520563619560527,7.135,0.6875,0.1,-2.322787800311565,0.2963940130538024,6.249492500275694,0.11926342082681776,-1.5488132906176657,-0.8754687373539001,0,-0.8964881045779755,4.306631351598582,3.094995674527077,11.605473539070069,7.312829474274487,5.76076672678518,-1.4020790132305454,22.575000000000003,0.8685186846054842,6.800000000000001,16803.739454661292,0.2290456431535269
GC,2017-10-01,2017,4,10,1,274,2017 W39,2017 Oct,84.25101449,0.05374773181320874,0.02015619555471467,5,3.7419255950585737,3.013642564802183,0.8011505955791964,0.45270270275,48.2625,0.24,10.99125,0,0.6931471805599453,2.157318601109577,4.3694986296588505,-2.456435817812306,6.532370916268107,4.873310466916834,7.987847932966949,3.6812165813683673,2.9719781875458837,3.1207217343211497,5.015869745421066,4.3694986296588505,0.06286727806026883,7.18375,0.4666666666666667,0.31666666666666665,-2.5102244577722903,-3.101092789211817,5.97885411883077,-3.3524072174927237,-1.529395204760564,-5.991464547107982,0,-2.607074283762208,4.306631351598582,3.094995674527077,11.509829517128209,6.496234411827046,4.867126198645799,-0.4976275689869486,25.8375,56.75305805845069,9.05,10745.997944370967,0.523943661971831
GC,2017-11-01,2017,4,11,1,305,2017 W44,2017 Nov,84.25101449,0.6546603475513427,0.29093198050253155,11,3.780823921826887,2.8766526504446133,0.6259749379755185,0.5675675675,64.95,0.34,5.475,0.1980420515885558,0.6931471805599454,2.1793478651092824,3.6727607809681766,-2.2227116304108825,6.532536025989249,2.61468267562248,4.355057945504056,0.04842659390547446,0.31845373111853476,-1.0655598050901764,4.036604214385521,3.6727607809681766,-0.6338705706304052,7.565,0.7958333335,0,-2.772588722239781,-1.6094379124341005,6.30855371126472,-0.49840310376743346,-1.588818626047691,-1.9484132792734317,0,-2.855970331178832,4.306631351598582,3.094995674527077,9.082067253292363,6.849343738204027,5.420617750594233,-1.747856969626056,22.025,6.635010354674295,5.275,23877.94626633871,0.6950000000000001
GC,2017-12-01,2017,4,12,1,335,2017 W48,2017 Dec,84.25101449,0.6161339421613394,1.210025293827747,13,6.062308282774622,3.732549483495303,0.5972885336895757,0.7972972975,70.2,0.30125,5.0425,0.23104906018664842,0.4332169878499658,2.21239176110884,3.566600585139786,-1.361016553935622,4.549323239585764,0.4874867026467451,3.891578442335264,-0.41505290926331784,0.21881766136708736,-1.2412966119880706,3.6727607809681766,3.566600585139786,-0.7400307664587957,7.7125,0.825,0.075,-2.8134107167600364,-2.407945608651872,6.282266746896006,-1.5141277326297755,-2.3025850929940455,-3.3524072174927233,0,-2.772588722239781,4.306631351598582,3.094995674527077,9.810478595561126,6.490219917474267,5.132875054323335,-1.5662744691835486,17.575000000000003,19.32941899684172,5.475,16646.005465693546,0.8992805755395684
GC,2018-02-01,2018,1,2,1,32,2018 W05,2018 Feb,84.25101449,0.5346246973365616,0.9947882291742552,13,4.011988104912509,2.2527649240261227,0.8511344473648915,0.8108108110000001,68.125,0.5475,6.69936170212766,0.8144361223763885,0.25993019270997947,2.70805020110221,1.7340191213914762,-1.8611095473628485,3.08213930129473,0.8485000481840751,2.6301071459481116,0.1306201824170644,0.5596157879354227,-3.039352193545651,2.070491358012689,1.7340191213914762,-0.7654678421395713,7.9775,0.9125,0.0625,-1.5488132906176657,-0.8209805520698302,6.186002841411857,-0.2516716349287479,-3.688879454113936,-2.946942109384559,1.0986122886681098,-1.3763440302667225,2.4994869635310475,-1.261713152162515,10.09214382256711,6.638406409352516,5.669459339493763,-3.9354402181022863,12.7,9.421815474768506,5.1625000000000005,12533.366650838709,0.7142857142857143
GC,2018-04-01,2018,2,4,1,91,2018 W13,2018 Apr,84.25101449,0.42975206611570244,0.17180130422462372,9,2.840321264082898,1.8235923633757027,0.8059486667952557,0.78378378375,33.775,0.385,5.239090909090908,1.3034873409311174,0,1.3862943611198906,1.9963833858589672,-2.7333680090865,3.2902658209548736,2.9279415898639107,5.877153847783009,3.377666884251961,2.750609815521006,0.0811356412841564,3.126544032262003,1.9963833858589672,-0.5031035776720805,7.405,0.75,0.25,-2.1413169453979233,-1.502828177375842,5.653979297562391,-0.9741847102930576,-2.3612910889209564,-2.2537949288246137,1.0986122886681098,0.6716681488828211,2.4994869635310475,-1.261713152162515,10.921199972143688,7.320878069939369,5.796018206498852,-3.799634820639885,20.4,8.28711996167911,6.05,16675.30883820968,0.32298136645962733
GC,2018-05-01,2018,2,5,1,121,2018 W18,2018 May,84.25101449,0.41510673234811163,1.9401397514958454,9,5.12307920205901,3.6736795871307786,0.8448234927047505,0.91216216225,65.625,0.225,6.9009210526315785,0.9836680232544741,0.7194465884562067,2.302585092994046,-0.5685659716025696,-0.534862201594232,1.8870696490323795,2.3148371169775013,3.302635039305321,0.8031480757742736,0.8386547642311832,-2.064951140380074,2.463980275074138,-0.5685659716025696,-3.0680529351336174,8.1625,0.5375,0.2375,-2.436116485618568,-2.162823150618887,6.459121675472594,-0.6023928172914812,-1.491654876777717,-1.5488132906176657,0,-2.5902671654458267,2.4994869635310475,-1.261713152162515,10.501379748331251,6.657607847263062,5.367586179685395,-5.936152151287965,24.65,7.4395036963712995,5.075,16743.241874806452,0.04819277108433734
GC,2018-06-01,2018,2,6,1,152,2018 W22,2018 Jun,84.25101449,0.3462686567164179,0.527248937172494,9,4.69054780967919,3.2510510856418824,0.5160671558544956,0.70270270275,6.75,0.1125,9.112631578947369,1.049338638338414,0.9642566774127723,3.332204510175204,-1.261713152162515,-3.2378038347537195,3.068052935133617,4.082026490298697,-0.5685659716025696,-3.0680529351336174,0.6931471805599453,-6.747955609096266,-1.261713152162515,-1.261713152162515,-3.7612001156935624,8.225,1,0,-5.298317366548036,-0.5361434317502807,5.784594117392615,0.17500317598627474,-2.211009210219627,-0.3692537261455924,3.332204510175204,-0.05657035148839435,2.4994869635310475,-1.261713152162515,10.021300394071538,7.618441632351257,6.179389637493694,-7.441102789656209,26.45,0.45442420528665506,4.466666666666667,17854.924867935482,1
GC,2018-07-01,2018,3,7,1,182,2018 W26,2018 Jul,84.25101449,0.01882352941176469,0.026288255014233132,3,2.918350450401376,2.845161290322581,0.9527010284292756,0.8986486487500001,50.75,0.39,10.983636363636363,1.791759469228055,1.9459101490553132,2.4849066497880004,-1.261713152162515,-1.6739764335716716,1.3800247481062953,5.53483119748362,10.146962291433914,7.647475327902867,6.735846609134523,4.2381713587077225,3.4111156822993913,-1.261713152162515,-3.7612001156935624,7.91,0.875,0.025,-2.277892480403674,-1.8018098050815563,6.186002841411857,-1.742969305058623,-2.3025850929940455,-5.991464547107982,2.4849066497880004,-2.059638914383656,2.4994869635310475,-1.261713152162515,12.293806237271358,7.314976130781188,5.908790932726191,-7.170504084888706,26.425,42.18210799131643,6.375,21142.55682527419,0.00934579439252336
GC,2018-08-01,2018,3,8,1,213,2018 W31,2018 Aug,84.25101449,1.5978552278820375,0.8731714328180498,11,7.432094451763723,5.398418527112574,1.0510365255700225,0,58,0.09333333333333334,10.972777777777777,0.6931471805599453,1.0986122886681098,2.302585092994046,-1.261713152162515,-2.624168717121508,1.552867560945706,4.093693181369649,6.318986600062048,3.819499636531,2.9906432040465196,-0.13301282501185305,3.328343396015528,-1.261713152162515,-3.7612001156935624,7.753333333333333,1,0,-1.9661128563728327,-1.0886619578149417,6.080695680835925,-1.4696759700589417,-2.1154473507902773,-3.3058872018578307,2.0794415416798357,-3.158251203051766,2.4994869635310475,-1.261713152162515,11.046805251738418,7.548174929738687,6.451999425073901,-7.713712577236416,27.4,14.274022506769551,1.2433333333333334,18138.184712612903,0.01015228426395939
GC,2018-11-01,2018,4,11,1,305,2018 W44,2018 Nov,84.25101449,0.25906351068336847,0.09398591585513864,8,4.861299551591098,4.169897585954645,0.9651517864607608,0.5225035100281239,54.21412337662337,0.36289285714285713,10.813191489361703,0,0,2.711689327398372,6.7072986289439624,-2.121514453192333,3.068052935133617,7.660611758460649,10.45006317155288,7.950576208021832,2.6865614358659,4.85407571773452,7.763501735686979,6.7072986289439624,4.207811665412915,7.822520161290324,0.8592436974789918,0.07605042016806725,-2.0402208285265546,-1.6858052802876682,6.115012000460327,-1.0622506225859225,-2.145630857597337,-2.3920250175315174,0,-4.892852258439873,2.4994869635310475,-1.261713152162515,12.287844353377391,6.495779405717977,5.595987453818359,1.1113111751256035,23.185389610389606,14.080233961791134,5.849537987012987,21858.278910725807,0.34777376654632974
GC,2019-03-01,2019,1,3,1,60,2019 W09,2019 Mar,84.25101449,0.0649463612641345,0.13636332953986577,7,5.458895650121771,4.70417193426043,0.42021776022422874,0.2725,67.8,0.856475,10.803269230769232,1.0986122886681098,1.0986122886681098,2.931503613766397,4.214750399768996,-2.2350309640560897,-0.10536051565782628,5.532313361491279,8.90797744114827,8.783396232190894,3.7677733965835993,3.348530355710585,5.140204044564671,4.214750399768996,4.09016919081162,7.714287634408603,0.75,0.15,-2.1513613600229955,-1.5448993912965292,5.798789578234536,-0.5887871652357026,-2.3025850929940455,-0.9121327217254916,0,-2.0766808753014456,0.12458120895737568,-1.261713152162515,11.23234969653327,6.653063654148803,5.559447085437684,-1.3446966856686888,20.85,3.5653705572170344,8.6225,10189.087715080645,0.3963515754560531
GC,2019-10-01,2019,4,10,1,274,2019 W40,2019 Oct,84.25101449,0.6971546507007721,2.299017947325849,13,5.927291094023509,4.202280103503034,0.5861136146892177,0.6085547560961654,55.050324675324674,0.2783285714285714,8.582704087346025,0.1754061958164436,0.5686194979050764,2.518590412980255,3.410889094509652,-2.252619703979367,4.252620222512553,4.385364679646246,5.084566868039327,2.253033294806471,1.2391622031794811,-0.20337848845915904,3.8454046648598457,3.410889094509652,0.5793555212767967,7.178754032258065,0.6893487395291317,0.19354341736694677,-2.47078572519981,-1.9570221687194367,6.156248570819575,-1.4519195848738615,-1.9296715831480022,-3.077063033473049,0.6664409020350408,-3.1000087124453306,2.8315335732328557,1.3523121438512402,10.443610628988386,6.642622434046084,5.287945356498485,-1.8770562619888334,21.01957792207792,20.269214184360106,6.1335525974025975,19396.771869754837,0.6931996008115459
GC,2020-01-01,2020,1,1,1,1,2020 W01,2020 Jan,84.25101449,0.12679245283018864,0.1046903176555416,7,5.049491155969658,4.373151308304892,0.5604910334416787,0.554054054054054,55.175,0.2125,10.495,0.8179771489954165,1.0535874289700025,3.332204510175204,-1.261713152162515,-2.23026443141442,2.2512917986064953,5.805259845510385,-1.261713152162515,0,0,2.783314052908296,-1.261713152162515,-1.261713152162515,0,7.922499999999999,0.8764044943820225,0.07640449438202249,-2.563333164205746,-3.688879454113936,6.316261752148692,-1.5255564284533982,-2.3025850929940455,-2.3279029009783354,3.332204510175204,-2.287154755338688,-1.261713152162515,-1.261713152162515,10.04267522251948,6.886980605658549,5.766969084485739,-3.5104850390387456,18.85,21.354285959762766,6.625,16857.781547302595,1
GC,2020-06-01,2020,2,6,1,153,2020 W23,2020 Jun,84.25101449,0.31356409691090364,0.4579648513636454,9,5.128066921645928,3.723195926760012,0.26511768688134857,0.7905405405405405,27.15,0.4545,10.78076923076923,0.6931471805599453,1.6094379124341005,3.1354942159291497,-1.261713152162515,-1.8667692453682234,4.1104639441019835,6.499721723750083,6.255807698440516,7.517520850603031,7.517520850603031,0.6443069274826915,-1.261713152162515,-1.261713152162515,0,7.34,0.8243697478991597,0.14873949579831935,-1.5652352296651606,-1.7573580425107227,5.682899263739777,-1.1874435023747254,-2.3025850929940455,-0.9875182411625228,2.772588722239781,-0.17013156978914115,-1.261713152162515,-1.261713152162515,11.884777546241876,6.872825364420549,5.611500770957825,-6.873213923120349,24.85,5.473521637537797,6.8035,18819.61600616129,1
GC,2020-09-01,2020,3,9,1,245,2020 W36,2020 Sep,84.25101449,0.44440976222919304,1.3469041252080989,11,5.967262727865542,4.729738645944064,0.6692203803771414,0.7027027027027027,38.610074626865675,0.32378246753246753,10.840555555555556,0.3850817669777474,1.2021975871566981,3.332204510175204,-1.261713152162515,-2.2118130812701313,2.544599374532978,6.190729092868968,-1.261713152162515,0,0,-5.617591875106097,-1.261713152162515,-1.261713152162515,0,7.269850746268657,0.9,0.1,-2.2005674508969695,-1.0078579253996456,5.98946755514558,-0.9225603448877504,-2.08332682128747,-0.10814215861970317,3.332204510175204,-1.2198428155715522,-1.261713152162515,-1.261713152162515,10.355289725679736,6.00202893081856,4.35587872294358,-5.617591875106097,21.472574626865672,1.8785899142212117,6.558746590909091,15082.385546564516,1
GC,2020-11-01,2020,4,11,1,306,2020 W44,2020 Nov,84.25101449,0.5553092311856616,3.4170928247818724,12,9.845618599028295,8.67681715874487,0.8241238643932556,0.7027027027027027,37.625,0.1475,10.591578947368422,0.44793986730701374,1.0235861405555253,3.332204510175204,-1.261713152162515,-3.1014200645456915,0.5808179955860258,6.29073179458452,-1.261713152162515,0,0,-6.684833477273218,-1.261713152162515,-1.261713152162515,0,5.609999999999999,0.5,0.5,-2.217483900700388,-0.9808292530117262,6.096556276646055,-0.8324092478934529,-2.0819281343403744,-1.701005105959591,3.332204510175204,-2.371557966605959,-1.261713152162515,-1.261713152162515,9.527833425582845,6.881534697007104,5.423120325110699,-6.684833477273218,16.475,4.548349550042684,5.018225,23855.63076164516,1
PL,2017-04-01,2017,2,4,1,91,2017 W13,2017 Apr,82.05065217,1.2456375838926175,2.8160150231371763,9,3.851627503590106,2.440324461825071,0.3700380970192548,0.21290540525,103.65,0.3325,7.167991573033707,0.6931471805599453,1.6094379124341005,3.3322045101752042,3.598099252199157,-0.820980552,6.517301928494411,6.915381234576811,10.573295811976829,6.25527913815312,5.226333802561355,6.049398775385629,5.3469620094154715,3.598099252199157,-0.7199174216245499,7.3125,0.2,0.525,-2.430418464503931,-0.6000748773644743,7.034828361545613,-0.2393953055962013,-2.995732273553991,-4.0842403266488105,0,-1.210661792476733,4.318016673823707,3.768724769229921,11.68575799712506,6.715269899132789,4.523897036591198,-0.925797784392041,24.625,21.69360216277982,3.725,21825.714533225804,0.1739716790289953
PL,2017-10-01,2017,4,10,1,274,2017 W39,2017 Oct,82.05065217,0.2992207792207792,0.4252702604160671,8,4.227347078881329,3.375612105643414,0.1930908684966503,0.472972973,77.475,0.45,5.07375,1.3862943611198906,2.1972245773362196,1.666102255087602,4.298968478853013,0.7277901240034849,6.511962425397541,8.839025619721873,11.002628401491634,6.684611727667927,5.020114038050799,6.511973748913624,5.982514363440835,4.298968478853013,-0.01904819497069413,7.4975,0.575,0.2,-2.436116485618568,-1.4696759700589417,7.089034626197648,-0.6981597223834896,-2.995732273553991,-5.991464547107982,0,-2.162823150618887,4.318016673823707,3.768724769229921,12.030247492801085,6.543495249488791,4.49065465257801,-0.19168617372499736,25.35,38.54502187417914,4.8125,13776.494634774192,0.18571428571428572
PL,2017-11-01,2017,4,11,1,305,2017 W44,2017 Nov,82.05065217,2.8367149758454104,2.329654757990462,13,4.847372784661394,3.5625830067053226,0.45484458083270385,0.4932432435,79.675,0.53,2.93125,1.1882523095313349,2.0292855302213284,0.8361544189730923,3.969395464692071,1.124767246144961,4.1969702280885155,3.7046218830371607,4.940822365025408,0.6228056912017006,0.558856966601427,0.16516514595459503,4.381965398423981,3.969395464692071,-0.34862120913163547,7.6525,0.45833333325,0.36666666675,-2.5257286443082556,-0.33897536683933144,7.361851808502038,0.791860653495978,-2.3025850929940455,-3.506557897319982,0,-3.4265151896464454,4.318016673823707,3.768724769229921,9.802700225586298,6.433494583610405,4.775657219070813,-0.806261754378741,17.9,13.03789588113607,3.4499999999999997,16703.671360548386,0.6619469026548673
PL,2017-12-01,2017,4,12,1,335,2017 W48,2017 Dec,82.05065217,1.0861840360647044,0.6419587877926789,8,4.282093894122826,3.5790204193915445,0.9675984043757608,0.42567567575,101.675,0.21625,2.605,1.1552453009332422,1.8931257462550959,0.8269659088744867,3.2156236623156915,1.2192061849665252,3.1523850732811143,2.7272708944017596,4.061296826975894,-0.25671984684781396,0.4251701791874967,-0.42812793921156467,3.636126647788396,3.2156236623156915,-1.1023930115080154,7.7575,0.4625,0.2625,-2.557477342622836,0.07811777926395207,7.45211238595692,0.9564725215069868,-2.5902671654458262,-0.2876820724517809,0,-3.3524072174927233,4.318016673823707,3.768724769229921,10.00705483761873,6.3099722612488804,4.489424766187458,-1.2738011038717665,19.1,1.0037030466452166,3.1425,21518.796417096775,0.6567164179104479
PL,2018-02-01,2018,1,2,1,32,2018 W05,2018 Feb,82.05065217,4.9604336043360435,4.136811716020123,8,3.4758187008129022,2.999269866253218,0.43290325113113504,0.6486486487500001,82.875,0.2375,3.339441489361702,1.4792708408341446,1.690393192201014,0.7963375418791355,3.281581630107489,1.06307146308235,1.7316555451583495,1.3773441774527422,3.6870467382156535,0.23026101908307353,0.23026101908307353,-1.1535099997945646,3.4567857191325797,3.281581630107489,-0.17520408902509088,7.9475,0.5125,0.35,-1.8018098050815563,-1.5141277326297755,7.320692401929002,-0.19845093872383832,-2.5902671654458267,-2.5395171967609036,0,-2.659260036932778,3.4567857191325797,2.9126741177331223,9.879512407374332,5.9557361962561535,4.840556738010218,-1.5589751079027292,12.15,13.051000614263241,3.075,15884.126914741935,0.8392857142857141
