site_code,collection_period,canopy,d_oxygen,depth_mx,doc,ph,sand,silt,temperature,width,wk4_max_30mu,wk4_min_to_wk4_med,ln_flood_duration,ln_flood_total_days,ln_lf_days,ln_lf_min,ln_nitrate,ln_turbidity,ln_wk4_iqr,ln_wk4_max,ln_wk4_max_to_annual_med,ln_wk4_max_to_wk4_med,ln_wk4_max_to_wk4_med_30mu,ln_wk4_med,ln_wk4_min,ln_wk4_min_to_annual_med,sqrt_ammonia,sqrt_bluegreen_cyano,sqrt_conductivity,sqrt_diatoms,sqrt_gravel,sqrt_green_algae,sqrt_lf_drought_duration,sqrt_phosphate,sqrt_q_med_yr,sqrt_q_q25_yr,sqrt_rain,sqrt_wk4_75q_30mu,sqrt_wk4_med_30mu,sqrt_wk4_min_to_wk4_med_30mu
PD,2017-03-01,0.128378378375,77.65,0.28625,NA,7.1825,0.575,0,18.875,3.755,-Inf,0.15384615384615383,0.6931471805599453,2.0794415416798357,2.9444389791664403,-1.261713152162515,-3.7722610630000006,6.553612839830087,3.389863406639732,7.702726681376841,7.865827544871247,7.092637656637765,5.599610096048076,0.6100890247390766,-1.261713152162515,-1.0986122886681096,-2.5902671654458267,NA,6.602248621617804,NA,-1.742969305058623,NA,2.5649493574615367,-1.2106617924767327,-0.1631008634944053,-1.261713152162515,11.376554123997986,2.9045828635862825,2.1031165853287654,-3.364829737491281
PD,2017-08-01,0,88.275,0.16125,7.6875,7.6,0.55,0.1,31.15,1.2625,NA,NA,NA,NA,NA,NA,-0.3330281742186578,4.199831596223487,NA,NA,NA,NA,NA,NA,NA,NA,-2.772588722239781,-0.2231435513142097,7.148542265468942,-2.5257286443082556,-2.3025850929940455,-0.9100601821235189,NA,-2.855970331178832,NA,NA,10.172751042460659,NA,NA,NA
PD,2017-09-01,0,51.25,0.45,6.15,7.0675,0.3375,0.125,23.325,4.6125,NA,NA,NA,NA,NA,NA,-0.3387718787725026,4.198237542134407,NA,NA,NA,NA,NA,NA,NA,NA,-2.2537949288246137,-0.7184649885442352,6.627710633659567,NA,-1.3862943611198906,-4.045554398052668,NA,-1.2123410539964528,NA,NA,12.643861171249007,NA,NA,NA
PD,2017-10-01,0,62.825,0.6525,3.81,7.3,0.375,0.125,26.85,5.3375,-Inf,0.7999999999999999,NA,NA,2.6390573296152584,1.3773441774527437,-4.294198924308361,4.194586523321209,0.12458120895737627,1.957162672705686,2.120263536200091,0.3566749439387322,0,1.6004877287669534,1.3773441774527437,1.540445040947149,-2.946942109384559,-0.7167570463697274,6.792063804485945,-3.1103951837432895,-2.184802057337662,-2.9311937539789197,1.3862943611198906,-2.900422093749666,-0.1631008634944053,-1.261713152162515,10.86799516365423,4.276792157451847,1.957162672705686,-0.579818495252942
PD,2017-11-01,0,69.55,0.525,2.7925,7.612500000000001,0.26125,0.24,18.825,5.28,-Inf,0.6,NA,NA,3.295836866004329,0.53004631706554,-4.179902450583747,4.192698259620313,-0.16310086349440545,1.7828092855609081,1.9459101490553135,0.7419373447293773,-0.08114100542259899,1.0408719408315308,0.53004631706554,0.6931471805599453,-2.277892480403674,-0.9808292530117262,6.77279429354802,-3.283414346005772,-2.3151638752009056,-2.557477342622836,1.0986122886681098,-2.772588722239781,-0.1631008634944053,-1.261713152162515,10.462073280165708,3.6255296526690737,1.863950290983507,-1.333903973917967
PD,2017-12-01,0,55.75,0.445,5.445,7.65,0.3876623375,0.291883117,20.4,4.86625,-Inf,0.4,NA,NA,3.332204510175204,-1.261713152162515,-2.1464364105041143,NA,0.3477247602715854,0.6841969968927984,0.8472978603872037,1.0296194171811583,-2.299007271646162,-0.3454224202883599,-1.261713152162515,-1.0986122886681096,-2.855970331178832,-0.7391911190613522,6.8498613005632345,-1.1792801917355644,-2.0263317168831287,-1.4167535686045991,2.4849066497880004,-2.946942109384559,-0.1631008634944053,-1.261713152162515,8.891663247573653,4.592462953443232,2.98320426853896,-4.2449174207014755
PD,2018-01-01,0,80.325,0.53,NA,7.5625,0.375,0.1125,9,5.3875,NA,NA,NA,NA,NA,NA,-3.912023005428146,-1.7429693050586228,NA,NA,NA,NA,NA,NA,NA,NA,-1.6607312068216509,-1.707877985247353,6.554289465984353,-1.647659125254298,-2.3025850929940455,-3.101092789211817,NA,-2.436116485618568,NA,NA,11.181170544230019,NA,NA,NA
PD,2018-02-01,0,99.375,0.3825,NA,7.875,0.35000000000000003,0.25,15.1,4.345,-Inf,0.6666666666666667,-0.6931471805599453,NA,3.332204510175204,0.12458120895737568,-4.135166556742356,NA,NA,0.817728389517321,0.13353139262452257,0.2876820724517812,-0.898272226371477,0.53004631706554,0.12458120895737568,-0.5596157879354228,-1.1316521427463098,-1.6347557204183902,6.6285703367843025,-1.1239300966523995,-2.3025850929940455,-1.1011154188862282,3.044522437723423,-2.059638914383656,0.6841969968927984,-1.261713152162515,10.517187308298555,2.3626277808138503,1.7160006158887977,-1.5914194069314223
PD,2018-03-01,0.1283783785,68.425,0.5275,NA,7.785,0.3,0.475,21.625,4.47,-Inf,0.8571428571428571,NA,NA,3.295836866004329,0.53004631706554,-3.6690768268177565,-0.6931471805599453,0.3477247602715852,2.9279415898639107,2.243744592971112,2.243744592971112,0.8439365126844988,0.6841969968927984,0.53004631706554,-0.15415067982725836,-1.7147984280919266,-1.0147308046874075,6.645740953278934,-0.0915671935254905,-2.3025850929940455,NA,2.5649493574615367,-2.3279029009783354,0.6841969968927984,-1.261713152162515,10.787386876657347,2.672676883412527,2.084005077179412,-1.553958760113872
PD,2018-04-01,0.45270270275,119.55,0.5549999999999999,NA,8.0175,0.4375,0.35,24.825,5.0375000000000005,-Inf,0.9090909090909092,NA,NA,3.332204510175204,1.0408719408315308,-3.950244218248344,1.2237754316221157,-1.2617131521625151,1.446337048939695,0.7621400520468967,0.31015492830383945,-0.5842530923208079,1.1361821206358556,1.0408719408315308,0.3566749439387322,-1.9484132792734317,-0.2646167995207849,6.807658662443852,0.1144441343908689,-2.3025850929940455,-2.3805466344637574,3.332204510175204,-0.6981597223834896,0.6841969968927984,-1.261713152162515,10.619404849664729,3.4417929345464384,2.030590141260503,-0.9897182004289724
PD,2018-05-01,0,68.175,0.27,NA,8.219999999999999,0.6375,0.3125,23.25,3.9375,-Inf,0.11764705882352942,NA,NA,3.332204510175204,-1.261713152162515,-3.795796736460014,2.348991465808201,0.8783530113337558,1.5108755700772663,0.8266785731844679,0.6325225587435106,-1.6224481491701153,0.8783530113337558,-1.261713152162515,-1.9459101490553135,-1.4696759700589417,-1.5726239393113841,6.914979124071457,-1.647659125254298,-2.995732273553991,-1.1316521427463098,1.3862943611198906,-2.624168717121508,0.6841969968927984,-1.261713152162515,10.240846335796798,3.896931553738917,3.1333237192473815,-4.395036871409896
PD,2018-06-01,0.195945946,49.975,0.17375000000000002,NA,8.215,0.325,0.675,30.4,3.28,-Inf,1,NA,NA,3.332204510175204,-1.261713152162515,-3.9765615265657175,NA,NA,-1.261713152162515,-1.9459101490553135,0,-4.531574902899688,-1.261713152162515,-1.261713152162515,-1.9459101490553135,-3.3524072174927233,-1.0427046567298137,7.046647277848756,-2.2537949288246137,NA,-2.494956985641502,3.332204510175204,-2.436116485618568,0.6841969968927984,-1.261713152162515,10.436663174153114,4.07942421156845,3.269861750737173,-4.531574902899688
PD,2018-07-01,0.2364864865,86.5,0.425,NA,8.254999999999999,0.45,0.5,30.825,4.0125,NA,NA,NA,NA,NA,NA,-2.855970331178832,0.1823215567939546,NA,NA,NA,NA,NA,NA,NA,NA,-2.5257286443082556,-0.33547273628812946,6.810693566139006,-2.695627681103653,NA,-2.120263536200091,NA,-3.283414346005772,NA,NA,11.981212466154789,NA,NA,NA
PD,2018-08-01,0,28.65,0.2175,NA,8.19,0.45,0.4,25.775,3.8425,-Inf,1,NA,NA,3.332204510175204,-1.261713152162515,-3.4265151896464454,0.4054651081081644,NA,-1.261713152162515,-1.9459101490553135,0,-3.746699025002763,-1.261713152162515,-1.261713152162515,-1.9459101490553135,-1.6094379124341003,-0.12216763397420753,7.005335607321001,-2.8559703311788325,NA,-1.6607312068216509,3.332204510175204,-2.772588722239781,0.6841969968927984,-1.261713152162515,10.754263139600702,3.375209452371332,2.4849858728402476,-3.746699025002763
PD,2018-09-01,0.027027027,85.97500000000001,0.3025,NA,8.745,0.3,0.45,31.1,2.35,-Inf,1,NA,NA,3.332204510175204,-1.261713152162515,-0.5753641449035618,2.1132389212631266,NA,-1.261713152162515,-1.9459101490553135,0,-3.030823593365261,-1.261713152162515,-1.261713152162515,-1.9459101490553135,-0.7765287894989963,-0.44238846221276207,6.7875630936537314,-2.900422093749666,-2.0794415416798357,-3.158251203051766,3.332204510175204,-3.158251203051766,0.6841969968927984,-1.261713152162515,10.956272992230488,1.8912263497012833,1.769110441202746,-3.030823593365261
PD,2018-11-01,0,62.8,0.6224999999999999,NA,8.955,0.13333333333333333,0.03333333333333333,20.175,4.1325,NA,NA,NA,NA,NA,NA,-4.892852258439873,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02117263355586,-0.843970070294529,6.244652219770568,-1.7609878105613013,-1.0986122886681098,-2.1903731023871176,NA,-3.506557897319982,NA,NA,12.32608820201069,NA,NA,NA
PD,2019-03-01,0.5,68.725,0.515,NA,NA,0.175,0.425,20.65,4.625,-Inf,0.8292682926829269,0,0,2.70805020110221,2.2646473724536467,NA,0.9564725215069869,2.3148371169775013,5.989631831209699,3.7548374219057337,3.5377729166679064,4.0267711373893755,2.451858914541793,2.2646473724536467,0.029852963149681343,NA,0.126632650933366,6.686796838573264,-0.21072103131565253,-2.0794415416798357,-3.158251203051766,0.6931471805599453,NA,2.2347944093039653,-1.261713152162515,10.80086210787856,2.9915326926454417,1.9628606938203235,0.3017866786333231
PD,2019-10-01,0.055,95.325,0.5125,NA,7.815,0.5625,0.2875,26.175,4.6875,-Inf,0.2,-1.6094379124341003,NA,3.332204510175204,-1.261713152162515,NA,0.7299611536826617,-0.16310086349440517,0.817728389517321,-1.4170660197866445,0.47000362924573563,-0.9490805546971459,0.3477247602715854,-1.261713152162515,-3.4965075614664802,NA,-0.4155154439616658,7.1210504942415325,-1.742969305058623,-2.772588722239781,-1.491654876777717,2.4849066497880004,NA,2.2347944093039653,-1.261713152162515,11.677155613584535,3.9380327700534257,1.766808944214467,-3.028522096376982
PD,2020-01-01,0.027027027027027,79.15,0.58,3.07275,7.76,0.575,0.425,20.125,6.4525,NA,1,NA,NA,3.332204510175204,-1.261713152162515,-2.3025850929940455,1.9671123567059163,NA,-1.261713152162515,0,0,NA,-1.261713152162515,-1.261713152162515,0,-2.5948442911889398,-0.7339691750802004,6.913240209212707,0.3074846997479607,NA,-1.502828177375842,3.332204510175204,-2.267555844074651,-1.261713152162515,-1.261713152162515,9.941782971172172,NA,NA,NA
PD,2020-02-01,NA,95.525,0.58375,2.6745,7.88,0.225,0.55,13.75,6.075,NA,NA,NA,NA,NA,NA,-2.3025850929940455,1.308332819650179,NA,NA,NA,NA,NA,NA,NA,NA,-2.2024909202087466,-1.0936247471570706,6.69980817454921,-0.5150009951764712,-2.5902671654458267,-1.701005105959591,NA,-0.44951888170529924,NA,NA,10.920653643797557,NA,NA,NA
PD,2020-03-01,0,89.025,0.565,2.8005,8.0025,0.4,0.5,16.825,4.552375,NA,NA,NA,NA,NA,NA,-2.3025850929940455,1.9636097261547143,NA,NA,NA,NA,NA,NA,NA,NA,-2.3818177122111894,-0.5577425435537423,6.759835148905514,-1.0356374895067213,NA,-2.624168717121508,NA,-2.453495195833907,NA,NA,9.57077915993155,NA,NA,NA
PD,2020-06-01,0,74.125,0.5505,NA,7.6725,0.8,0,24.9,6.502975,-Inf,1,NA,NA,3.332204510175204,-1.261713152162515,NA,2.89591193827178,NA,-1.261713152162515,0,0,-4.908092673927578,-1.261713152162515,-1.261713152162515,0,NA,-0.7339691750802004,6.447305862541213,-1.4696759700589417,-2.5902671654458267,-2.5257286443082556,3.332204510175204,NA,-1.261713152162515,-1.261713152162515,11.725590527190867,4.822108083285514,3.646379521765062,-4.908092673927578
PD,2020-07-01,NA,105.725,0.09075,NA,8.4625,0.75,0.2,33.75,3.4128,NA,NA,NA,NA,NA,NA,NA,2.9391619220655967,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005012541823544286,7.190299173577794,-1.9139271032022624,-4.382026634673881,-1.8971199848858813,NA,NA,NA,NA,11.403745338906544,NA,NA,NA
PD,2020-08-01,0.0135135135135135,62.474999999999994,0.1575,6.7355,8.43,NA,NA,26.225,3.41975,NA,NA,NA,NA,NA,NA,-2.315037300933285,4.060873952160501,NA,NA,NA,NA,NA,NA,NA,NA,-1.9653988256391757,0.2291256229917571,6.921164965892054,-1.2378743560016174,NA,-1.9484132792734317,NA,-2.7419043401087864,NA,NA,11.341509905234098,NA,NA,NA
PD,2020-09-01,0,NA,NA,23.6725,NA,0.2,0.25,NA,NA,-Inf,1,NA,NA,3.332204510175204,-1.261713152162515,-2.3025850929940455,NA,NA,-1.261713152162515,0,0,-2.9873640238834747,-1.261713152162515,-1.261713152162515,0,1.9213246735826988,-0.10536051565782628,NA,-2.02117263355586,-2.995732273553991,-2.277892480403674,3.332204510175204,-2.6673282115822885,-1.261713152162515,-1.261713152162515,10.58091257707008,2.0054992192669765,1.7256508717209595,-2.9873640238834747
PD,2020-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.38203670750969,NA,NA,NA
PD,2020-11-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.672288724703863,NA,NA,NA
PD,2020-12-01,NA,NA,NA,NA,NA,NA,NA,NA,0.8947499999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.01430381826174,NA,NA,NA
PL,2017-04-01,0.21290540525,103.65,0.3325,NA,7.3125,0.2,0.525,24.625,3.725,21825.714533225804,0.1739716790289953,0.6931471805599453,1.6094379124341003,NA,3.598099252199157,-0.820980552,6.517301928494411,6.915381234576811,10.573295811976827,6.25527913815312,5.226333802561355,6.049398775385629,5.3469620094154715,3.598099252199157,-0.7199174216245499,-2.430418464503931,NA,7.034828361545613,NA,-2.995732273553991,NA,0,-1.2106617924767327,4.318016673823707,3.768724769229921,11.685757997125059,6.715269899132789,4.523897036591198,-0.925797784392041
PL,2017-08-01,0.68918918925,116.825,0.1775,5.345,8.035,0.525,0.2,31.05,2.86,NA,NA,NA,NA,NA,NA,-5.298317366548036,4.213074483706724,NA,NA,NA,NA,NA,NA,NA,NA,-2.436116485618568,0.3970968584376478,7.325972071015465,0.5291565804507141,-3.6888794541139363,NA,NA,-2.3025850929940455,NA,NA,10.593652448637908,NA,NA,NA
PL,2017-09-01,0.5202702702499999,149.925,0.4,4.1125,7.6225,0.2875,0.45,26.85,3.825,NA,NA,NA,NA,NA,NA,0.1025340248936444,4.1978165013512,NA,NA,NA,NA,NA,NA,NA,NA,-2.5902671654458262,-1.8971199848858813,7.268745896988472,-0.5978370007556204,-3.283414346005772,NA,NA,-3.158251203051766,NA,NA,12.910615876628947,NA,NA,NA
PL,2017-10-01,0.472972973,77.475,0.45,5.07375,7.4975,0.575,0.2,25.35,4.8125,13776.494634774192,0.18571428571428572,1.3862943611198906,2.1972245773362196,NA,4.298968478853013,0.7277901240034849,6.511962425397541,8.839025619721873,11.002628401491634,6.684611727667927,5.020114038050799,6.511973748913624,5.982514363440835,4.298968478853013,-0.019048194970694137,-2.436116485618568,-1.4696759700589417,7.089034626197648,-0.6981597223834896,-2.995732273553991,-5.991464547107982,0,-2.162823150618887,4.318016673823707,3.768724769229921,12.030247492801085,6.543495249488791,4.49065465257801,-0.19168617372499736
PL,2017-11-01,0.4932432435,79.675,0.53,2.93125,7.6525,0.45833333325,0.36666666675,17.9,3.4499999999999997,16703.671360548386,0.6619469026548673,NA,NA,NA,3.9693954646920715,1.124767246144961,4.1969702280885155,3.7046218830371607,4.940822365025408,0.6228056912017006,0.558856966601427,0.16516514595459503,4.381965398423981,3.9693954646920715,-0.34862120913163547,-2.5257286443082556,-0.33897536683933144,7.361851808502038,0.791860653495978,-2.3025850929940455,-3.506557897319982,0,-3.4265151896464454,4.318016673823707,3.768724769229921,9.802700225586298,6.433494583610405,4.775657219070813,-0.806261754378741
PL,2017-12-01,0.42567567575,101.675,0.21625,2.605,7.7575,0.4625,0.2625,19.1,3.1425,21518.796417096775,0.6567164179104479,NA,NA,NA,3.2156236623156915,1.2192061849665252,NA,2.7272708944017596,4.061296826975894,-0.25671984684781396,0.4251701791874967,-0.42812793921156467,3.6361266477883962,3.2156236623156915,-1.1023930115080154,-2.557477342622836,0.07811777926395207,7.45211238595692,0.9564725215069869,-2.5902671654458262,-0.2876820724517809,0,-3.3524072174927233,4.318016673823707,3.768724769229921,10.00705483761873,6.3099722612488796,4.489424766187458,-1.2738011038717663
PL,2018-01-01,0.418918919,129.45,0.1775,NA,7.735,0.5,0.2125,7.525,2.65,NA,NA,NA,NA,NA,NA,1.2566126916501155,-0.4307829160924542,NA,NA,NA,NA,NA,NA,NA,NA,-1.4375876555074412,-0.37833644071991185,7.188412736496954,0.6805683983530852,-1.246532418744732,NA,NA,-2.855970331178832,NA,NA,10.983518179993652,NA,NA,NA
PL,2018-02-01,0.6486486487500001,82.875,0.2375,NA,7.9475,0.5125,0.35,12.15,3.075,15884.126914741935,0.8392857142857141,NA,NA,NA,3.281581630107489,1.06307146308235,1.7316555451583497,1.3773441774527422,3.6870467382156535,0.23026101908307353,0.23026101908307353,-1.1535099997945646,3.4567857191325797,3.281581630107489,-0.17520408902509088,-1.8018098050815563,-1.5141277326297755,7.320692401929002,-0.19845093872383832,-2.5902671654458267,NA,0,-2.659260036932778,3.4567857191325797,2.9126741177331223,9.879512407374332,5.9557361962561535,4.840556738010218,-1.5589751079027292
PL,2018-03-01,0.70270270275,NA,0.19,NA,NA,0.6,0.35,NA,3.1,14393.96638519355,0.797979797979798,NA,NA,NA,3.1077347003045066,-0.058423920137717175,NA,1.782809285560908,3.862250827240744,0.4054651081081642,0.528844129268669,-0.875812700209303,3.333406697972075,3.1077347003045066,-0.34905101882807316,-2.120263536200091,-1.0936247471570706,NA,0.04879016416943205,NA,NA,0,-3.158251203051766,3.4567857191325797,2.9126741177331223,10.749965840237518,6.508397707554904,4.738063527450047,-1.6303288271455403
PL,2018-04-01,0.6486486487500001,70.05,0.375,NA,8.1625,0.375,0.375,23.175,3.7625,21825.714533225804,0.712041884816754,NA,1.3862943611198906,NA,2.9577945530135916,0.10210522293715359,3.899950424193877,2.8893267537361313,9.859650109868541,6.402864390735961,6.562237014544371,5.335753073277343,3.2974130953241696,2.9577945530135916,-0.4989911661189879,-1.6873994539038122,-2.8134107167600364,5.767930294479953,-1.786771927717016,NA,-2.557477342622836,0,0.0074720148387010564,3.4567857191325797,2.9126741177331223,11.24371499599345,6.715269899132789,4.523897036591198,-1.5661024835776065
PL,2018-05-01,0.3648648645,64.125,0.195,NA,8.4175,0.3625,0.4375,24.2,2.855,15709.055706,0.5048543689320388,NA,NA,0,1.9963833858589672,-3.4265151896464454,2.122261538862764,2.3148371169775013,3.4567857191325797,0,0.776917063625404,-0.9588623469889913,2.6798686555071756,1.9963833858589672,-1.4604023332736127,-2.946942109384559,-1.5371172508544744,3.2046754754670594,-1.0356374895067213,NA,-2.1413169453979233,0,-3.912023005428146,3.4567857191325797,2.9126741177331223,10.336940648178054,5.8959469599373655,4.415648066121571,-2.419264680262604
PL,2018-06-01,0.4594594595,59.675,0.24,NA,8.155,0.25,0.45,29.5,2.3425,18879.866955387097,0.6285714285714284,NA,NA,1.791759469228055,1.829329301195801,-3.396209840151116,1.8523840910444898,1.158654976487914,3.6361266477883962,0.1793409286558166,1.3424917384614976,-1.7430896637276014,2.293634909326899,1.829329301195801,-1.6274564179367788,-2.0402208285265546,-1.1663559407546291,8.105232029564371,-0.7133498878774648,NA,-2.0996442489973552,1.0986122886681098,-3.158251203051766,3.4567857191325797,2.9126741177331223,10.773799364325995,7.201446150761237,5.379216311515997,-3.549887010320197
PL,2018-07-01,0.46283783775,77.975,0.9075,NA,7.9925,0.225,0.5249999999999999,26.275,4.875,NA,NA,NA,NA,NA,NA,0.38014730012387443,5.3624651863717885,NA,NA,NA,NA,NA,NA,NA,NA,-1.9139271032022627,-1.5606477482646683,5.586780383982889,-0.9610266257155465,-1.6094379124341003,NA,NA,-1.4375876555074412,NA,NA,12.406838551060241,NA,NA,NA
PL,2018-08-01,0,100.275,0.375,NA,8.0825,0.21785714275,0.78214285725,29.9,3.395,17267.743012548388,0.2008995502248875,1.6094379124341003,1.791759469228055,NA,2.9429794672284513,-2.3025850929940455,2.0541237336955462,6.257165471900977,8.803042547969735,5.346256828837156,4.255112834776572,3.181359218495252,4.547929713193163,2.9429794672284513,-0.5138062519041287,-2.0402208285265546,-1.328025452995915,7.575969192996871,-0.9288695140810151,NA,NA,0,-3.7942399697717626,3.4567857191325797,2.9126741177331223,11.414760518347014,6.944577764307256,5.621683329474483,-2.6787038622460324
PL,2018-10-01,0.58783783775,29.015,0.35,NA,8.9275,0.2625,0.3125,29.5,3.7925,18371.41507746774,0.5624999999999999,1.6094379124341003,1.791759469228055,NA,2.5449493376078047,0.014888612493750559,4.451241703695355,4.427801350695981,11.329621894158304,7.872836175025724,8.209308411646937,5.943688512886363,3.1203134825113668,2.5449493376078047,-0.9118363815247749,-1.701005105959591,-3.101092789211817,7.0762314289540384,-2.4079456086518722,-1.984131361875511,-4.199705077879927,0,-2.3279029009783354,3.4567857191325797,2.9126741177331223,12.454024308343396,7.2302714064510445,5.385933381271941,-2.840984043664136
PL,2018-11-01,0.65540540525,99.125,0.3025,NA,8.8875,0.7666666666666667,0.2,21.424999999999997,2.6425,NA,NA,NA,NA,NA,NA,1.1513628540536387,1.6817585740137264,NA,NA,NA,NA,NA,NA,NA,NA,-1.3093333199837622,-0.27006047121113164,7.203963401153352,1.3270750014599193,-3.4011973816621555,-2.286055790223163,NA,-2.855970331178832,NA,NA,11.897475801945976,NA,NA,NA
PL,2019-03-01,0.165,90.6,0.4425,NA,NA,0.6625,0.1625,21.8,4.2,12225.927870048386,0.2850241545893719,1.3862943611198906,1.6094379124341003,NA,2.8158242917432044,NA,-0.7444404749474959,5.197016903959079,9.407242242513185,5.832673487724222,5.336236601410331,4.569902975600999,4.071005641102854,2.8158242917432044,-0.7587444630457587,NA,-0.2510287548037454,7.313886831633462,0.8977193462887197,-4.382026634673881,-6.214608098422191,0,NA,3.574568754788963,3.2156236623156915,11.423762649349607,6.05627006815738,4.837339266912186,-2.0215149751689814
PL,2019-10-01,0.1625,127.025,0.2375,NA,8.344999999999999,0.45,0.3,28.125,2.65,14327.878511080644,0.2394366197183099,0.6931471805599453,1.0986122886681098,1.3862943611198906,2.2646473724536467,NA,3.128951117340214,4.385498971005292,8.772802662780018,5.198233907991054,5.078688757341272,3.802574929940121,3.6941139054387455,2.2646473724536467,-1.3099213823353166,NA,-0.7985076962177716,7.366920698952288,-0.0888312137066157,-3.6888794541139363,-0.6301723813985569,0,NA,3.574568754788963,3.2156236623156915,11.3895338998468,7.216864949125402,4.970227732839897,-2.70558036038625
PL,2020-01-01,0.3716216216216215,111.725,0.1725,4.8345,8.0525,0.4375,0.3375,21.950000000000003,4.3525,NA,0.7654320987654321,NA,NA,NA,2.8654212328825768,0.6051353032367319,3.8696372889317083,1.1131926024111587,3.4744852962319803,0.6010318916521397,0.34174929372205654,NA,3.132736002509924,2.8654212328825768,-0.008032171697264267,-1.9852228664408542,-1.6094379124341003,7.611595089080826,-0.36025276528661637,-1.6094379124341003,-1.742969305058623,0,-2.397033144537761,2.8734534045798408,2.650309853265631,10.142478521382758,NA,NA,NA
PL,2020-02-01,0.3783783783783783,90.75,0.2375,4.73525,7.9445,0.6375,0.15,13.275,4.375325,NA,NA,NA,NA,NA,NA,0.30119658859805193,1.8983692042863132,NA,NA,NA,NA,NA,NA,NA,NA,-1.915453691574386,-0.3838259330046832,7.421177528595393,-0.3305895734630574,NA,-6.589301547863602,NA,-2.4887038500363854,NA,NA,11.27476597358162,NA,NA,NA
PL,2020-03-01,0.8445945945945947,148.15,0.3075,4.13275,8.225,0.775,0.15,19.75,4.3664499999999995,NA,NA,NA,NA,NA,NA,0.02176149178151271,3.859676525055937,NA,NA,NA,NA,NA,NA,NA,NA,-2.294517721916287,-0.6396064136319155,7.640603826393634,-0.0888312137066157,-3.6888794541139363,-1.7287846700666667,NA,-2.89647534695665,NA,NA,8.775830392413418,NA,NA,NA
PL,2020-06-01,0.49324324324324326,71.625,0.183,NA,7.82,0.675,0.075,25.6,4.2334499999999995,21906.72812762903,0.8,0,1.3862943611198906,NA,1.9963833858589672,NA,3.2386784521643803,2.9687635843841655,6.642990761711232,3.769537357131391,4.423463824538055,1.653950546234572,2.219526937173177,1.9963833858589672,-0.8770700187208739,NA,-0.9288695140810151,6.184715740557155,-0.3746934494414107,-2.995732273553991,-1.9661128563728327,0,NA,2.8734534045798408,2.650309853265631,11.680040668740581,7.079735515956779,4.98904021547666,-2.9926568296176925
PL,2020-07-01,0.00675675675675675,44.25,0.2625,NA,8.5175,0.525,0.2375,28.25,3.827825,NA,NA,NA,NA,NA,NA,NA,3.9627161197436642,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7497175320483397,7.702330252172196,-0.37106368139083207,-1.4375876555074412,-4.199705077879927,NA,NA,NA,NA,11.773629218890965,NA,NA,NA
PL,2020-09-01,0.2094594594594593,NA,0.16499999999999998,NA,NA,0.6,0.225,NA,4.1658,19688.303888419356,0.9,0,0,NA,2.5449493376078047,NA,NA,1.340976533281869,5.384677362685214,2.511223958105374,2.7343675094195836,0.973067247676237,2.650309853265631,2.5449493376078047,-0.3285040669720361,NA,-1.4167535686045991,NA,-1.0147308046874075,-3.6888794541139363,-2.0402208285265546,0,NA,2.8734534045798408,2.650309853265631,10.996828965812668,6.224533935961987,4.411610115008978,-1.866660777401173
PL,2020-10-01,0.47972972972972977,68.05,0.19,NA,8,0.6625,0.0875,21.275,3.29415,NA,NA,NA,NA,NA,NA,NA,3.117617992793974,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8794767587514388,7.2474366465442985,0.16763084138395107,-3.6888794541139363,-4.382026634673881,NA,NA,NA,NA,11.731557059409514,NA,NA,NA
PL,2020-11-01,0.28378378378378377,54.25,0.1775,NA,7.734999999999999,0.4625,0.3375,20.625,3.3796,16923.766360790323,0.8499999999999999,0,0,NA,2.670112480561811,NA,3.331847303527362,1.2231934976254841,5.25595812074976,2.3825047161699193,2.423326710690174,0.9272260857506134,2.832631410059586,2.670112480561811,-0.2033409240180301,NA,-1.2292906123102258,7.48927233087066,-0.2678794451556012,NA,-2.557477342622836,0,NA,2.8734534045798408,2.650309853265631,10.23503118902513,6.192250462865671,4.328732034999146,-1.6586195544373357
PL,2020-12-01,0.25675675675675647,91.575,0.24,NA,7.785,0.675,0.1,13.2,3.993875,NA,NA,NA,NA,NA,NA,NA,3.0661907372025525,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.695627681103653,6.974478911025045,-1.8971199848858813,NA,-3.912023005428146,NA,NA,NA,NA,11.413329468228309,NA,NA,NA
