site_code,collection_period,ammonia,bluegreen_cyano,canopy,conductivity,d_oxygen,depth_mx,diatoms,doc,flood_duration,flood_total_days,gravel,green_algae,lf_days,lf_drought_duration,lf_min,nitrate,ph,phosphate,q_med_yr,q_q25_yr,rain,sand,silt,temperature,turbidity,width,wk4_75q_30mu,wk4_iqr,wk4_max,wk4_max_30mu,wk4_max_to_annual_med,wk4_max_to_wk4_med,wk4_max_to_wk4_med_30mu,wk4_med,wk4_med_30mu,wk4_min,wk4_min_to_annual_med,wk4_min_to_wk4_med,wk4_min_to_wk4_med_30mu
PL,2017-10-01,0.0875,0.23,0.472972973,1198.75,77.475,0.45,0.4975,5.07375,4,9,0.05,0.0025,0,1,73.62381,2.0705,7.4975,0.115,75.03965249999999,43.3247805,167752.9252444956,0.575,0.2,25.35,673.146121302226,4.8125,694.7105260282258,6898.2678285,60031.721999999994,13776.494634774192,800,151.42857142857142,673.1537437263136,396.4359,89.17980856451612,73.62381,0.9811320754716985,0.18571428571428572,0.8255659121171772
PL,2017-11-01,0.08,0.7125,0.4932432435,1574.75,79.675,0.53,2.2075,2.93125,0,0,0.1,0.03,0,1,52.9525095,3.0795,7.6525,0.0325,75.03965249999999,43.3247805,18082.505910498683,0.45833333325,0.36666666675,17.9,66.4845924335623,3.4499999999999997,622.3449889596775,40.63467975,139.885239,16703.671360548386,1.864150943396227,1.7486725663716818,1.1795879067976125,79.99510124999999,118.5882274596774,52.9525095,0.7056603773584906,0.6619469026548673,0.446524167148084
PL,2017-12-01,0.0775,1.08125,0.42567567575,1723.5,101.675,0.21625,2.6025,2.605,0,0,0.07500000000000001,0.75,0,1,24.918828,3.3845,7.7575,0.035,75.03965249999999,43.3247805,22182.408362268427,0.4625,0.2625,19.1,NA,3.1425,550.0296914637097,15.291099000000004,58.049542499999994,21518.796417096775,0.7735849056603774,1.5298507462686566,0.6517280278945748,37.944579,89.0701949516129,24.918828,0.3320754716981133,0.6567164179104479,0.2797661778279151
PL,2018-01-01,0.2375,0.6849999999999999,0.418918919,1324,129.45,0.1775,1.975,NA,NA,NA,0.2875,0,NA,NA,NA,3.5135,7.735,0.0575,NA,NA,58895.3948098905,0.5,0.2125,7.525,0.65,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PL,2018-02-01,0.165,0.22,0.6486486487500001,1511.25,82.875,0.2375,0.82,NA,0,0,0.075,0,0,1,26.617838999999996,2.89525,7.9475,0.07,31.714872000000003,18.4059525,19526.19950965649,0.5125,0.35,12.15,5.65,3.075,385.96094911693547,3.964358999999994,39.9267585,15884.126914741935,1.2589285714285712,1.2589285714285712,0.31552732260160254,31.714872000000003,126.53978162903223,26.617838999999996,0.8392857142857141,0.8392857142857141,0.21035154840106832
PL,2018-03-01,0.12,0.335,0.70270270275,NA,NA,0.19,1.05,NA,0,0,0,0,0,1,22.3703115,0.94325,NA,0.0425,31.714872000000003,18.4059525,46628.435610033535,0.6,0.35,NA,NA,3.1,670.750817141129,5.946538499999999,47.572308,14393.96638519355,1.4999999999999998,1.696969696969697,0.4165233734554325,28.0336815,114.21281741129032,22.3703115,0.7053571428571428,0.797979797979798,0.1958651577558284
PL,2018-04-01,0.185,0.06,0.6486486487500001,319.875,70.05,0.375,0.16749999999999998,NA,NA,4,0,0.0775,0,1,19.255458,1.1075,8.1625,1.0075,31.714872000000003,18.4059525,76398.24441225831,0.375,0.375,23.175,49.4,3.7625,824.9063783709677,17.981199750000002,19142.1906,21825.714533225804,603.5714285714286,707.8534031413614,207.6290498365204,27.04259175,92.19418291935484,19.255458,0.6071428571428571,0.712041884816754,0.20885762409590808
PL,2018-05-01,0.0525,0.215,0.3648648645,24.6475,64.125,0.195,0.355,NA,0,0,0,0.1175,1,1,7.362381,0.0325,8.4175,0.02,31.714872000000003,18.4059525,30851.499927815545,0.3625,0.4375,24.2,8.35,2.855,363.56095059677415,10.123273874999995,31.714872000000003,15709.055706,1,2.174757281553398,0.38332873309412097,14.58317775,82.73544157258064,7.362381,0.23214285714285712,0.5048543689320388,0.08898702732542092
PL,2018-06-01,0.13,0.3115,0.4594594595,3311.75,59.675,0.24,0.49,NA,0,0,0,0.1225,6,3,6.229706999999999,0.0335,8.155,0.0425,31.714872000000003,18.4059525,47753.10473034871,0.25,0.45,29.5,6.375,2.3425,1341.3691844999998,3.1856456249999994,37.944579,18879.866955387097,1.1964285714285712,3.828571428571428,0.17497893850042123,9.9108975,216.85226419354836,6.229706999999999,0.1964285714285714,0.6285714285714284,0.02872788542544229
PL,2018-07-01,0.1475,0.21,0.46283783775,266.875,77.975,0.9075,0.3825,NA,NA,NA,0.2,0,NA,NA,NA,1.4625,7.9925,0.2375,NA,NA,244467.71912457637,0.225,0.5249999999999999,26.275,213.25,4.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PL,2018-08-01,0.13,0.26499999999999996,0,1950.75,100.275,0.375,0.395,NA,5,6,0,0,0,1,18.9722895,0.1,8.0825,0.0225,31.714872000000003,18.4059525,90649.9367411902,0.21785714275,0.78214285725,29.9,7.8,3.395,1037.5088314475806,521.73796125,6654.45975,17267.743012548388,209.82142857142856,70.4647676161919,24.079460567197728,94.43669475,276.3541870645161,18.9722895,0.5982142857142856,0.2008995502248875,0.06865207906392543
PL,2018-10-01,0.1825,0.045,0.58783783775,1183.5,29.015,0.35,0.09,NA,5,6,0.1375,0.015,0,1,12.7425825,1.015,8.9275,0.0975,31.714872000000003,18.4059525,256279.59830459213,0.2625,0.3125,29.5,85.73333333333333,3.7925,1380.597156217742,83.747083875,83251.53899999999,18371.41507746774,2624.9999999999995,3674.999999999999,381.3389121338912,22.65348,218.31377903225803,12.7425825,0.40178571428571425,0.5624999999999999,0.05836820083682008
PL,2018-11-01,0.27,0.7633333332500001,0.65540540525,1344.75,99.125,0.3025,3.77,NA,NA,NA,0.03333333333333333,0.10166666675,NA,NA,NA,3.1625,8.8875,0.0575,NA,NA,146895.36387742963,0.7666666666666667,0.2,21.424999999999997,5.375,2.6425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PL,2019-03-01,NA,0.778,0.165,1501,90.6,0.4425,2.454,NA,4,5,0.0125,0.002,0,1,16.7069415,NA,NA,NA,35.679231,24.918828,91469.66345497458,0.6625,0.1625,21.8,0.475,4.2,426.7806018387096,180.732295125,12176.2455,12225.927870048386,341.26984126984127,207.72946859903385,96.53474309302244,58.615879500000005,126.13329781451613,16.7069415,0.4682539682539682,0.2850241545893719,0.13245464749972843
PL,2019-10-01,NA,0.45,0.1625,1582.7525,127.025,0.2375,0.915,NA,2,3,0.025,0.5325,4,1,9.627729,NA,8.344999999999999,NA,35.679231,24.918828,88391.74835308874,0.45,0.3,28.125,22.85,2.65,1362.2117562701612,80.27826975,6456.2418,14327.878511080644,180.9523809523809,160.56338028169017,44.816435229218186,40.20992699999999,144.0596907580645,9.627729,0.2698412698412698,0.2394366197183099,0.06683152621900958
PL,2020-01-01,0.13735,0.2,0.3716216216216215,2021.5,111.725,0.1725,0.6975,4.8345,0,0,0.2,0.175,0,1,17.556447,1.8315,8.0525,0.0909875,17.69803125,14.158425,25399.341345293735,0.4375,0.3375,21.950000000000003,47.925,4.3525,NA,3.0440613750000054,32.281209,NA,1.824,1.4074074074074072,NA,22.9366485,NA,17.556447,0.992,0.7654320987654321,NA
PL,2020-02-01,0.147275,0.68125,0.3783783783783783,1671,90.75,0.2375,0.7185,4.73525,NA,NA,0,0.001375,NA,NA,NA,1.351475,7.9445,0.0830175,NA,NA,78807.69895764838,0.6375,0.15,13.275,6.675,4.375325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PL,2020-03-01,0.10081,0.5275,0.8445945945945947,2081,148.15,0.3075,0.915,4.13275,NA,NA,0.025,0.1775,NA,NA,NA,1.022,8.225,0.0552175,NA,NA,6475.819177165028,0.775,0.15,19.75,47.45,4.3664499999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PL,2020-06-01,NA,0.395,0.49324324324324326,485.275,71.625,0.183,0.6875,NA,1,4,0.05,0.14,0,1,7.362381,NA,7.82,NA,17.69803125,14.158425,118189.04156977232,0.675,0.075,25.6,25.5,4.2334499999999995,1187.6543613387096,19.467834375,767.386635,21906.72812762903,43.36,83.38461538461539,5.227590927475809,9.20297625,146.7954638467742,7.362381,0.416,0.8,0.0501540088982919
PL,2020-07-01,NA,0.4725,0.00675675675675675,2213.5,44.25,0.2625,0.69,NA,NA,NA,0.2375,0.015,NA,NA,NA,NA,8.5175,NA,NA,NA,129784.3127539548,0.525,0.2375,28.25,52.6,3.827825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PL,2020-09-01,NA,0.2425,0.2094594594594593,NA,NA,0.16499999999999998,0.3625,NA,1,1,0.025,0.13,0,1,12.7425825,NA,NA,NA,17.69803125,14.158425,59684.57947789387,0.6,0.225,NA,NA,4.1658,504.9876310282258,3.8227747500000007,218.039745,19688.303888419356,12.32,15.400000000000002,2.6460481099656357,14.158425,82.4020335,12.7425825,0.72,0.9,0.15463917525773194
PL,2020-10-01,NA,0.415,0.47972972972972977,1404.5,68.05,0.19,1.1825,NA,NA,NA,0.025,0.0125,NA,NA,NA,NA,8,NA,NA,NA,124437.2758388581,0.6625,0.0875,21.275,22.5925,3.29415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PL,2020-11-01,NA,0.2925,0.28378378378378377,1788.75,54.25,0.1775,0.765,NA,1,1,0,0.0775,0,1,14.4415935,NA,7.734999999999999,NA,17.69803125,14.158425,27862.338713677007,0.4625,0.3375,20.625,27.99,3.3796,488.9452220564516,3.3980219999999957,191.70507449999997,16923.766360790323,10.832,11.28333333333333,2.5274884085024385,16.99011,75.84805289516129,14.4415935,0.816,0.8499999999999999,0.19040163786355152
PL,2020-12-01,NA,0.0675,0.25675675675675647,1069,91.575,0.24,0.15,NA,NA,NA,0,0.02,NA,NA,NA,NA,7.785,NA,NA,NA,90520.30491539878,0.675,0.1,13.2,21.46,3.993875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,2017-03-01,0.298,NA,NA,979,68.5,0.22625,NA,NA,0,0,0.2,NA,4,1,3.3980219999999997,1.8000000001761858,6.4275,4.275,11.0435715,6.229706999999999,32214.581514358368,0.2625,0.4,23.275,696.15,2.7925,73.56313103571428,4.672280249999999,11.893077,381.6976537857143,1.0769230769230769,1.5849056603773584,0.18740040369701477,7.50396525,63.46345453571429,3.3980219999999997,0.30769230769230765,0.4528301886792453,0.05354297248486136
SF,2017-08-01,0.135,0.78125,0.68243243275,1254,72.6,0.18875,1.04625,6.31875,NA,NA,0.375,0.005,NA,NA,NA,8.333,7.245,0.6275,NA,NA,26513.3871932553,0.1,0.3,30,66.48565422417427,3.14125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,2017-09-01,0.14125,0.1175,0.672297297375,1307.375,72.75,0.195,0.23875,7.065625000000001,0,0,0.31218827925000003,0.036250000000000004,0,1,7.928718000000001,17.16,8.32375,5.8075,11.0435715,6.229706999999999,59118.96858861398,0.22935779825,0.3542872558333333,27.425,80.42145093194522,3.65125,136.70602902272728,7.0084203749999965,28.600018499999997,13202.280817159091,2.5897435897435894,1.629032258064516,0.4457372116349047,17.556447,64.16340784090909,7.928718000000001,0.717948717948718,0.45161290322580655,0.12357071213640924
SF,2017-11-01,0.125,0.29625,0.560810811,1329.5,54.2,0.16999999999999998,0.6025,7.3575,0,0,0.3375,0.0675,0,1,13.025751,14.72,7.2325,3.31,11.0435715,6.229706999999999,17732.813278024907,0.14166666675,0.37916666675,25.2,67.06379003555264,3.15,72.2079675,7.50396525,37.0950735,1377.6533663863636,3.3589743589743586,1.587878787878788,0.841091492776886,23.36140125,44.103493875,13.025751,1.1794871794871793,0.5575757575757575,0.2953451043338684
SF,2017-12-01,0.1225,0.52875,0.777027027,1052.75,79.55,0.59,1.84125,6.295,0.5,0,0.25476190475,0.055,0,1,13.025751,17.295,7.205,1.3925,11.0435715,6.229706999999999,12508.078234113957,0.08630952375,0.5375,18,NA,3.02,965.5756245852272,4.601488124999996,30.015861,3697.2538767272727,2.717948717948718,1.2114285714285715,0.07312522538059923,24.77724375,410.4720476931818,13.025751,1.1794871794871793,0.5257142857142857,0.03173358837271287
SF,2018-01-01,0.3025,0.49625,0.72972973,955,95.5,0.2475,1.6925,NA,NA,NA,0.025,0,NA,NA,NA,15.141,7.3025,2.1425,NA,NA,66520.39505777466,0.4375,0.5,13.075,0.175,3.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,2018-02-01,0.5075,0.29500000000000004,0.62162162175,1145.5,88.2,0.1825,0.955,NA,0,0,0.425,0.1275,0,1,8.7782235,17.37775,7.5675,0.755,29.1663555,14.4415935,10200.755462392017,0.125,0.375,18.55,330.85,2.825,74.95537616071428,3.8935668749999977,22.087143,179.1647552142857,0.7572815533980582,1.3448275862068968,0.34100135317997293,16.423772999999997,64.77142332142857,8.7782235,0.30097087378640774,0.5344827586206897,0.13552617882793794
SF,2018-03-01,0.325,0.26,0.9054054055,1256,57.925,0.225,0.6275,NA,NA,NA,0.225,0.0025,NA,NA,NA,16.039,7.6875,2.8049999999999997,NA,NA,15754.182726824054,0.325,0.4,21.625,5.8,3.1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,2018-04-01,0.235,0.1325,0.93918918925,1216.25,54.875,0.105,0.42125,NA,0,0,0.25,0.0325,0,1,9.9108975,9.795,7.7925,1.2425000000000002,29.1663555,14.4415935,52370.60297692451,0.07500000000000001,0.625,22.45,3.925,2.975,84.33594564204546,16.140604500000002,33.980219999999996,734.6420593636363,1.16504854368932,1.8045112781954888,0.5185621685327048,18.83070525,65.5277651590909,9.9108975,0.33980582524271846,0.5263157894736843,0.15124729915537224
SF,2018-05-01,0.0525,0.11,0.79729729725,1417,67.5,0.1325,0.32,NA,0,0,0.325,0.045,8,3,2.831685,8.692,7.9975,1.9275,29.1663555,14.4415935,22147.59768897591,0,0.675,26.8,62.175,2.895,167.52312816477271,6.725251874999998,20.388132,3148.12579875,0.6990291262135921,2.149253731343283,0.28620471587315927,9.48614475,71.23618469318181,2.831685,0.09708737864077668,0.2985074626865671,0.03975065498238323
SF,2018-06-01,0.0175,0.1075,1,1418.25,54.225,0.5875,0.2725,NA,0,0,0.2,0.0525,12,1,1.4158425,16.098,8.405,2.2075,29.1663555,14.4415935,58811.05272791403,0.4,0.35,27.175,49.55,3.2,161.3867380568182,3.964359,13.592088,5245.9152745227275,0.4660194174757281,1.5238095238095235,0.18170868106340876,8.91980775,74.80153353409091,1.4158425,0.04854368932038834,0.15873015873015872,0.01892798761077174
SF,2018-07-01,0.2125,0.2125,0.7364864865,735.25,55.833333333333336,0.2075,0.5700000000000001,NA,5,5,0.6125,0.0325,6,4,1.4158425,11.4725,7.516666666666667,2.3325,29.1663555,14.4415935,165986.4493658094,0.2625,0.125,28.3,0.03333333333333336,2.75,76.41366328977273,48.9881505,83251.53899999999,4700.082248181818,2854.3689320388344,5821.782178217822,1490.322580645161,14.30000925,55.861422272727275,1.4158425,0.04854368932038834,0.099009900990099,0.02534562211981566
SF,2018-08-01,0.2375,0.505,0,10.465,70.775,0.1675,0.7075,NA,NA,NA,0.2,0.14,NA,NA,NA,9.695,8.3375,2.5549999999999997,NA,NA,39421.10513524975,0.30000000000000004,0.3875,26.75,21.675,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,2018-09-01,0.1825,0.35250000000000004,0.8175675677500001,387.8,56.125,0.35250000000000004,0.315,NA,3,4,0.45,0.225,0,1,9.061392,1.19,8.4875,0.4575,29.1663555,14.4415935,7791.626899953804,0.35,0.1,29.125,1.35,3.425,119.98621622727272,146.04415387499998,17046.7437,10511.72957181818,584.4660194174756,445.9259259259259,267.82608695652175,38.2277475,63.64855602272727,9.061392,0.3106796116504854,0.23703703703703705,0.142366026289181
SF,2018-11-01,0.26,0.3825,0.777027027,509,66.625,0.2875,0.505,NA,NA,NA,0.375,0.5775,NA,NA,NA,4.705,8.0975,0.7575000000000001,NA,NA,112459.9623919675,0.17500000000000002,0.425,17.625,16.475,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,2019-04-01,NA,0.62,0.2225,987.75,67.25,0.1975,1.856,NA,0,0,0.3,0.022,0,1,36.245568,NA,NA,NA,40.493095499999995,36.245568,28549.82688619889,0.25,0.3875,22.275,30.2,3.1225,80.22770394642856,3.5396062499999985,48.138645,759.7141170714285,1.188811188811189,1.08974358974359,0.6989720998531571,44.174285999999995,68.87062446428571,36.245568,0.8951048951048952,0.8205128205128206,0.5262848751835536
SF,2019-10-01,NA,0.1,0.2325,1095,82.7,0.185,0.3025,NA,0,0,0.25,0.02,0,1,17.8396155,NA,NA,NA,40.493095499999995,36.245568,61232.452968338184,0.3625,0.325,29.75,11.95,3.1225,320.5177815852273,8.636639250000002,55.7841945,15515.574392727272,1.3776223776223775,1.2668810289389068,0.8241894076257488,44.03270175,67.68370714772728,17.8396155,0.44055944055944063,0.40514469453376206,0.2635732623371684
SF,2020-01-01,0.147075,0.2275,0.7162162162162162,995.25,78.69999999999999,0.185,0.975,7.4625,0,0,0.225,0.02,0,1,33.130714499999996,11.71,7.295,2.72825,36.245568,29.1663555,43731.8050087497,0.125,0.45,20.25,5.725,3.2875,NA,2.548516500000005,49.271319,NA,1.359375,1.1262135922330097,NA,43.74953325,NA,33.130714499999996,0.9140625,0.7572815533980581,NA
SF,2020-02-01,0.1757,NA,0.7027027027027027,969,76.225,NA,NA,7.12925,NA,NA,0.15,NA,NA,NA,NA,3.89125,7.3375,2.29375,NA,NA,13673.455268303527,0.35,0.275,19.25,4.625,3.4985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,2020-03-01,0.148625,0.2125,0.7702702702702703,1064.5,73.925,0.525,0.845,7.68625,NA,NA,0.25,0.0425,NA,NA,NA,5.518000000000001,7.335,1.59375,NA,NA,9157.644844552467,0.15,0.45,22.025,50.3,3.13735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,2020-06-01,NA,0.0925,0.7364864864864865,1062.75,68.075,0.163875,0.19,NA,0,0,0.3,0.015,0,1,4.2475274999999995,NA,7.1175,NA,36.245568,29.1663555,115363.45876910046,0.175,0.425,28.15,36.35,2.9379,165.61495861363636,12.105453374999996,42.7584435,5240.921211886363,1.1796875,1.2689075630252102,0.5264659270998415,33.69705149999999,81.21787431818181,4.2475274999999995,0.1171875,0.12605042016806722,0.05229793977812995
SF,2020-07-01,NA,0.0775,0.02027027027027025,1158,62.9,0.165,0.28,NA,NA,NA,0,0.02,NA,NA,NA,NA,5.645,NA,NA,NA,124333.00645773188,0,0.475,28.6,42.2,2.9449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,2020-08-01,0.1537,0.2325,0.7162162162162162,1103.75,71.625,0.1825,0.655,4.8345,NA,NA,0.25,0.1225,NA,NA,NA,10.408,7.7525,2.80725,NA,NA,115380.68793051488,0.075,0.65,28.75,5.475,2.921975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,2020-09-01,NA,0.1075,0.7837837837837838,NA,NA,0.1875,0.3,NA,0,0,0.225,0.035,0,1,4.530696,NA,NA,NA,36.245568,29.1663555,14679.478831987428,0.05,0.6875,NA,NA,2.890025,101.5513033125,18.122784,40.776264,8302.07566725,1.125,1.1034482758620687,0.6682839362936399,36.95348925,61.01637610227272,4.530696,0.125,0.12260536398467432,0.07425377069929333
SF,2020-10-01,0.16,0.15,0.8108108108108107,1144,58.8,0.1925,0.44,6.8715,NA,NA,0.1875,0.1375,NA,NA,NA,13.47075,6.9975000000000005,1.67475,NA,NA,103237.98100256502,0.425,0.3625,25.375,6.715,2.890725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,2020-11-01,NA,0.3675,0.8243243243243242,1092.25,67.7,0.19,0.8724999999999999,NA,0,0,0.275,0.16749999999999998,0,1,13.025751,NA,6.805,NA,36.245568,29.1663555,39615.20409567967,0.0625,0.4875,25.275,5.1075,2.934,72.2079675,6.9376282499999995,40.776264,1377.6533663863636,1.125,1.2467532467532467,0.9245585874799358,32.70596175,44.103493875,13.025751,0.359375,0.3982683982683982,0.2953451043338684
SF,2020-12-01,0.162525,0.3825,0.8175675675675675,980.5,76.725,0.17750000000000002,1.2425,6.75975,NA,NA,0.175,0.025,NA,NA,NA,16.465,6.93,3.25375,NA,NA,20326.716399339228,0.25,0.5625,17.325,2.0625,2.8408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2017-04-01,0.153,NA,0.34574324325,8923,120.225,0.24625,NA,NA,1,4,0.37187499999999996,NA,10,10,1.4158425,0.06999999999529445,7.987500000000001,0.125,3.964359,0.566337,117182.17496488865,0.37187499999999996,0.13125,22.525,702.15,4.0375,35.94824107499999,31.57328775000001,900.47583,427.018098,227.1428571428571,66.25,52.216748768472904,13.592088,17.24496165,1.4158425,0.3571428571428571,0.10416666666666666,0.08210180623973727
TR,2017-08-01,0.2325,0.785,0.6283783785,6307.25,16.35,0.24375,0.905,12.8,NA,NA,0.15,0.2325,NA,NA,NA,0.05761,7.4525,0.095,NA,NA,25709.91627656653,0.1375,0.475,28.075,73.0839645987685,3.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2017-09-01,0.1575,0.5425,0.5202702702499999,5409.75,70.42500000000001,0.22,0.375,16.015,NA,NA,0.4,0.0125,NA,NA,NA,0.1642,8.925,0.5325,NA,NA,62577.93570610575,0,0.375,25.925,116.22393954031838,3.3375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2017-10-01,0.0425,0.0925,0.8513513515,4199.75,3.8,0.355,0.0525,26.3525,0,0,0.27083333325000003,0.015,26,7,0.2831685,0.024655,7.065,0.1725,3.964359,0.566337,53989.83094000824,0.27083333325000003,0.45833333325,26.275,96.6269520212367,4.27,63.755387775,3.53960625,7.362381,395.5863945,1.8571428571428572,3.25,0.17184401850627892,2.265348,42.84339405,0.2831685,0.07142857142857142,0.125,0.00660938532716457
TR,2017-11-01,0.305,0.775,0.7702702705,3937,17.275,0.3625,0.6475,17.8525,1,1,0.11666666666666668,0.0675,23,1,0.566337,0.0407375,7.75,0.1025,3.964359,0.566337,21128.60491159483,0.3333333333333333,0.5333333333333333,24.75,72.8062221545219,4.95,41.356759425,3.751982625,59.465385,160.61317319999998,15,20,1.784197111299915,2.97326925,33.328932449999996,0.566337,0.14285714285714285,0.1904761904761905,0.01699235344095157
TR,2017-12-01,0.1625,0.7575000000000001,0.7027027029999999,2450.75,83.75,0.245,0.49125,5.3525,2,3,0.325,0.0025,17,6,0.566337,2.3295,7.9425,0.19,3.964359,0.566337,28880.62705765125,0.1,0.55,8.0875,NA,3.6,56.732808975000005,7.928717999999999,365.287365,539.719161,92.14285714285715,129.00000000000003,9.0146750524109045,2.831685,40.52141235,0.566337,0.14285714285714285,0.2,0.01397624039133473
TR,2018-01-01,0.1825,1.0325,0.641891892,2569,199.4,0.35,3.1775,NA,NA,NA,0.1125,0,NA,NA,NA,0.7032499999999999,8.442499999999999,0.11,NA,NA,84081.16139418892,0.1875,0.6499999999999999,14.9775,8.799999999999999,4.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2018-02-01,0.4075,0.565,0.5135135135,7184.5,39.75,0.245,1.0525,NA,2,5,0.15,0.0375,25,15,0.2831685,0.11,7.73,0.1025,5.3802015,0.566337,15246.877730114797,0,0.85,14.8,NA,2.925,29.208830775,1.345050375,125.726814,113.6638359,23.36842105263158,444.00000000000006,9.955156950672649,0.2831685,12.6293151,0.2831685,0.05263157894736842,1,0.02242152466367713
TR,2018-03-01,0.1625,0.46,0.83108108125,2031.75,37.725,0.4075,1.01,NA,NA,NA,0.025,0.095,NA,NA,NA,1.926,7.7725,0.635,NA,NA,15815.714901733634,0.325,0.6499999999999999,20.05,61.1,4.109999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2018-04-01,0.1375,0.23625,0.7297297300000001,2727.75,48.0925,0.25,0.32625000000000004,NA,2,5,0.03333333333333333,0.01375,23,19,0.2831685,0.04475,8.3275,0.085,5.3802015,0.566337,38992.349713278854,0.2,0.7666666666666667,20.225,46.65,3.575,32.196258449999995,4.2475274999999995,111.8515575,454.4288088,20.789473684210527,158,6.966490299823633,0.70792125,16.05565395,0.2831685,0.05263157894736842,0.4,0.01763668430335097
TR,2018-05-01,0.1025,0.08,0.74324324325,4135.5,46.15,0.2325,0.0925,NA,NA,NA,0,0.04,NA,NA,NA,0.0255,8.84,0.0275,NA,NA,17291.82855697886,0.05,0.95,28.825,143.79999999999998,3.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2018-06-01,0.1325,0.3875,0.92567567575,3196.25,7.9,0.8125,0.2575,NA,2,7,0.2,0.1425,22,1,0.2831685,0.03525,8.2775,0.0925,5.3802015,0.566337,29715.622837426963,0.0638157895,0.6861842105,27.15,128.975,3.6,42.3620076,2.619308625,67.1109345,1113.2486409,12.473684210526317,237,2.518597236981934,0.2831685,26.646155850000003,0.2831685,0.05263157894736842,1,0.0106269925611052
TR,2018-07-01,0.8125,0.18,0.93918918925,2941.5,29.025,0.2525,0.0975,NA,3,6,0.15,0.1625,17,10,0.2831685,0.2175,8.040000000000001,0.13,5.3802015,0.566337,368755.3784346201,0.4125,0.4375,26.9,11.85,3.575,41.951413275,22.65348,991.08975,680.9636088,184.21052631578948,280,51.77514792899408,3.53960625,19.1421906,0.2831685,0.05263157894736842,0.08,0.01479289940828402
TR,2018-08-01,0.32,0.34,0,2873.25,19.3,0.28500000000000003,0.15,NA,NA,NA,0.15000000000000002,0.0975,NA,NA,NA,0.0625,8.41,0.135,NA,NA,17949.98154712375,0.05,0.775,26.525,4.285,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2018-09-01,0.4375,0.2325,0.84459459475,3451.25,20.7,0.255,0.1725,NA,2,3,0,0.0225,13,7,2.831685,0,8.7025,0.275,5.3802015,0.566337,31320.6476394115,0.1,0.9,26.275,35.85,3.52,51.380924324999995,10.33565025,219.4555875,360.7000353,40.78947368421053,26.27118644067797,6.551141166525782,8.35347075,33.49883355,2.831685,0.5263157894736842,0.3389830508474576,0.08453085376162299
TR,2018-11-01,0.085,0.3125,0.93918918925,3083.5,120.3425,0.3625,0.2375,NA,NA,NA,0.475,0,NA,NA,NA,1.475,8.557500000000001,0.08249999999999999,NA,NA,111846.1455955144,0.1625,0.3625,16.225,4.1,4.4025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2019-04-01,NA,0.235,0.27,6379,22.7,0.3,1.4433333333333334,NA,NA,NA,0.175,0,NA,NA,NA,NA,NA,NA,NA,NA,25125.735079341597,0.225,0.575,21.625,0.1,14.3625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
